pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,Chi0,Chi0n,Chi0v,Chi1,Chi2n,Kappa1,Kappa3,LabuteASA,SMR_VSA3,SMR_VSA5,SlogP_VSA5,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,fr_NH0,fr_benzene,fr_pyridine
6.07,386.4770000000001,364.3010000000001,386.141261564,142,-2.35836617142306,19.129027554137917,15.085960436010367,15.902457016938094,12.952397498181156,7.317599549700038,18.091009504403303,3.24210473253065,159.68302662023467,14.951935562841626,38.51806962695182,20.268296022307258,27,7,1,2,8,4,2,1,0
6.06,370.4570000000001,344.2490000000001,370.211724072,144,-2.403559977878857,18.63961743368832,15.624392693678487,15.624392693678487,13.20350993820667,7.120964967328312,17.93866472771829,4.115552263911847,157.91982547227826,20.26872416684796,25.807221274690605,18.40509473754901,27,8,0,2,8,4,3,0,1
6.06,442.5450000000002,416.33700000000016,442.178709692,164,-2.487170486674229,21.20853153444066,17.13455511802156,17.951051698949286,15.224677988261847,7.892204492930151,20.37699827724704,4.15749626282064,183.0360870266209,20.26872416684796,24.92532490414794,12.84164324585202,31,9,1,2,10,5,3,1,0
6.06,561.7410000000003,530.4930000000003,561.209298612,202,-2.332563613873531,26.769009466755723,22.001139930903754,23.634133092759207,18.99633627389038,10.140638345171634,25.65648802548512,6.023991890185355,234.43845230476688,38.73937470787569,46.32338686297099,36.03038362894087,39,10,0,5,12,9,7,0,0
6.06,480.5940000000003,452.3700000000003,480.194359756,178,-2.2704431407721284,24.457454678884098,20.01608583268271,20.832582413610435,16.069501900426236,9.12473199479078,23.49657732280779,5.630012033182626,201.5300254506324,14.951935562841626,53.18531483827539,40.37893341732756,34,9,1,3,10,6,3,1,1
6.05,445.50100000000015,422.3170000000002,445.1419898360001,164,-2.411217216929824,21.53480494807372,16.485392396344206,17.301888977271933,15.029208440902162,7.913974055045487,20.33923328397538,3.788135001289543,180.49977874641297,14.951935562841626,30.71243605671853,6.4208216229260096,31,10,1,2,11,6,2,1,0
6.04,504.59500000000025,472.3390000000003,504.25973688400006,194,-2.3746450682982525,25.35479590438263,21.006725041120248,21.006725041120248,18.156529640839977,9.626789451752837,23.68381882758761,4.378124515560384,214.2062674572213,24.14913639160243,26.31013685145522,30.12336912131146,37,11,1,3,11,6,7,1,0
6.04,333.4390000000001,310.255,333.1953457360001,128,-2.4414381195638275,16.80275414050485,14.468134467831913,14.468134467831913,12.275989583278102,7.3434779406799,14.902278252021032,2.5901984042752444,147.26352414459225,19.268561379006687,43.808808979147926,25.68328649170404,25,5,0,3,5,3,4,0,2
6.04,488.57000000000033,460.3460000000002,488.1841889960001,182,-2.3919646550090867,23.982398705266423,18.98463207295871,19.80112865388644,16.350575645948076,8.837741593013364,23.118256382956943,4.158021443285957,199.0242245571447,19.935914083788838,38.51806962695183,17.808677612622933,34,11,0,3,12,5,4,0,1
6.03,411.4660000000001,386.2660000000002,411.20188766,158,-2.355265358852617,21.25034789769755,16.76542501826902,16.76542501826902,14.439892043425118,7.552043138283023,20.203279476107408,4.107191119259593,173.20790031687315,24.73242030628785,38.51806962695183,17.808677612622933,30,10,0,3,10,6,5,0,1
6.02,453.5930000000002,430.4090000000002,453.129316976,160,-2.1116703351644244,21.9574546788841,17.723192613869255,19.356185775724708,14.93989204342512,7.218310188371241,21.201912545319797,4.671816772667213,188.09631304456573,14.951935562841626,33.736789627910454,36.13682397169345,31,7,1,3,9,7,3,1,1
6.01,402.4760000000001,380.3000000000001,402.136176184,148,-2.359110346939105,19.836134335324456,15.29268705550417,16.109183636431894,13.511570350697117,6.986896154147479,19.00679023622427,3.3048618385286077,164.47726037243072,14.951935562841626,38.015154050187206,19.16896332061656,28,8,1,2,9,5,2,1,0
6.0,478.5780000000002,452.3700000000002,478.178709692,176,-2.353589592811585,23.8192619984499,18.80380998242255,19.620306563350272,16.406218538613903,8.61658855240221,22.60426442579397,4.447299554075905,200.1423426430055,19.935914083788838,38.51806962695183,17.808677612622933,34,9,1,3,10,6,4,1,1
6.0,322.32400000000007,308.2120000000001,322.106590308,120,-2.156370049247696,17.10408352775558,12.676751642971194,12.676751642971194,11.596555450524589,5.0849672951846046,15.417012010638263,2.868130280948263,136.94346717740612,9.551078168738565,6.544756405912575,10.357988675768818,24,7,2,1,7,5,3,2,0
6.0,452.9220000000001,433.7700000000001,452.1109977280001,158,-2.244083140513502,20.00986092169139,15.97088557064025,17.6038787324957,13.96625961205904,7.179023117689513,20.63504751138115,4.00054609712844,180.4790925444631,33.839464977025216,25.811844396623787,17.80867761262293,30,8,0,4,12,5,6,0,0
6.0,464.55100000000016,440.3590000000002,464.163059628,170,-2.353585690866342,22.94901851044682,17.881160251612176,18.6976568325399,16.01237168849655,8.163903519051674,21.65451122773678,4.377056845916987,193.7774005286089,19.935914083788838,31.5943324272612,12.114749617774471,33,9,1,3,10,6,4,1,1
6.0,340.33900000000006,324.2110000000001,340.117154992,128,-2.169057443820664,17.811190308942127,13.507649664245433,13.507649664245433,12.096555450524589,5.330124052331459,16.59264473526387,3.4814134643272787,142.74661543909727,9.551078168738565,6.544756405912575,10.357988675768818,25,8,2,1,8,6,3,2,0
6.0,347.346,336.25800000000004,347.0540040320001,122,-2.138145454874807,16.94094682093905,12.14860370030622,12.965100281233946,11.631030293135234,4.608386498344438,16.004266748087698,3.717005119003516,139.51113531173388,9.967957041894415,6.611505086446101,10.488465178920285,24,5,1,2,8,5,2,1,1
6.0,382.37600000000015,364.23200000000014,382.127719676,144,-2.1716053661897,20.095647359318296,15.123004735895842,15.123004735895842,13.49040230064194,5.89234594232508,19.02387755102041,4.142241490375944,159.63802176793422,9.551078168738565,19.88931522852921,23.70254749838545,28,9,2,1,9,7,3,2,0
6.0,324.3400000000001,308.2120000000001,324.122240372,122,-2.1658477143900483,17.26722023457211,13.262538080598098,13.262538080598098,11.46923425058676,5.649437147169007,15.667174415584116,2.832745279578038,137.6330702095904,9.551078168738565,19.88931522852921,30.247303904298025,24,7,2,1,7,4,3,2,0
5.99,380.452,356.26000000000005,380.196074008,146,-2.310991347833973,19.346724214874865,15.635515620596871,15.635515620596871,13.77518824547867,6.800069320699189,18.243438032878316,3.633237686014252,162.74342690237398,14.59805822286387,19.26246486877803,29.620453544546844,28,8,1,2,8,6,4,1,0
5.98,400.84700000000015,387.7430000000001,400.0396889560001,136,-2.1258822663760863,18.802754140504845,14.101157086878484,15.673582613824664,13.11419354072963,5.62920210924786,17.444139672161036,3.621839735487856,162.54391462391823,14.951935562841626,13.530619164203545,21.81216408949172,27,7,1,3,9,5,3,1,0
5.97,387.4650000000001,366.2970000000001,387.136510532,142,-2.3544116845108927,19.129027554137902,14.701895848543344,15.518392429471067,12.97356554823633,6.787937126389347,18.052915404577863,3.2291179154515057,159.29068685500303,14.951935562841626,31.5943324272612,12.114749617774471,27,8,1,2,9,4,3,1,0
5.96,307.40100000000007,286.233,307.17969567200004,118,-2.350648404908554,15.6480536021256,13.288870064763076,13.288870064763076,11.29282633568371,6.156377830189687,14.208733122665905,2.9197907048322564,135.31213562686537,19.8518452936921,25.807221274690605,18.40509473754901,23,5,1,2,5,3,3,1,1
5.96,450.5240000000002,428.3480000000002,450.147409564,164,-2.4341477864120087,22.07877502244373,17.498833334115403,18.31532991504313,15.635361590784806,7.5136917424856255,20.40532544378698,3.781975308641975,188.5891065092612,15.284745645900747,6.544756405912575,26.409905346386097,32,9,1,2,10,5,4,1,1
5.96,407.4340000000002,386.2660000000001,407.17058753200007,154,-2.36184824340009,21.08721119088102,16.40804212715458,16.40804212715458,14.50804039084698,6.795986389228378,19.52313684177463,4.127792900609297,172.2270605781445,19.74844178534064,0.0,20.976930357840565,30,10,0,3,10,5,5,0,2
5.96,391.4350000000002,370.2670000000001,391.175672912,148,-2.1765801949965957,20.380104409694475,15.922823729193835,15.922823729193835,13.991203638441371,7.099750097361763,18.60578353825672,4.397432522149218,166.90354386204228,19.74844178534064,12.84164324585202,33.68809710054112,29,9,0,3,9,7,4,0,2
5.96,384.871,363.7030000000001,384.146536972,140,-2.3282679889701874,18.96589084732138,14.729783366615417,15.485712312633872,13.00804039084698,6.938983420772909,17.757866010054375,3.6067533100400073,161.28914923447232,14.36865164815621,37.76696814999996,36.17175167062432,27,7,1,2,8,4,3,1,0
5.95,393.4690000000001,370.2850000000001,393.147075216,146,-2.362087252485243,18.965890847321376,14.62955034868764,15.446046929615363,13.062881945713375,7.157934607881256,18.357813569920665,3.571769239383187,159.0695110995675,14.951935562841626,49.97490092549656,25.68328649170404,27,9,0,2,10,6,2,0,0
5.95,290.33000000000004,276.218,290.12799444800004,108,-2.008628304653445,14.940946820939052,12.009570669396052,12.009570669396052,10.809663088089318,4.94540129561954,12.580123737360514,2.104425441425588,126.62508564369594,24.149136391602436,0.0,0.0,22,6,0,4,6,3,5,0,2
5.94,356.3860000000001,336.22600000000006,356.1596885,136,-2.3538561276252583,18.258784066134837,13.89556169195869,13.89556169195869,12.579718698118985,6.47313334917059,16.704149659863944,2.754,148.7218773336721,19.352630169103417,24.670595227570573,6.4208216229260096,26,9,0,3,9,4,4,0,1
5.94,542.6730000000003,512.4330000000003,542.2324765800001,200,-2.332563618039688,26.769009466755723,21.910348723942928,22.72684530487065,18.99633627389038,10.068610191863783,25.13623312527217,5.8103428583661625,229.65279490090523,38.406564624816575,39.77863045705841,31.153236435239563,39,11,0,5,12,8,8,0,1
5.94,286.338,272.226,286.121846448,106,-1.9547280915184997,14.77781011412252,11.847194285965012,11.847194285965012,10.898979485566358,4.971371571603445,12.58937825252438,2.308658003605484,127.65291007233846,14.36865164815621,0.0,0.0,22,4,1,3,4,3,3,1,2
5.94,466.5380000000001,443.3540000000002,466.147489816,170,-2.350964706334433,22.94901851044682,17.519398072000737,18.335894652928463,16.012371688496554,8.144134606628239,21.720902244699992,4.401662875726262,193.13869785524548,9.967957041894415,24.670595227570573,6.4208216229260096,33,7,2,2,9,6,2,2,1
5.92,471.6060000000004,434.31000000000034,471.295788044,186,-2.525826711859696,24.24191172926027,20.73608909020802,20.73608909020802,16.367412398353686,9.709073388522231,24.25110200670965,5.266915048223016,200.78056142090017,29.297787415415304,57.02943301877799,50.50920285217906,34,10,0,2,10,6,6,0,0
5.92,426.54600000000016,400.3380000000002,426.183795072,158,-2.4099187965485,20.501424753254117,17.057204848831933,17.87370142975966,14.669836433395457,7.945037295331935,19.472120098892105,3.9219141545255503,178.45182476102025,19.8518452936921,18.88348407499998,12.84164324585202,30,8,1,2,9,4,4,1,0
5.92,341.3920000000001,326.2720000000001,341.08341234000005,122,-2.1267952319911663,16.94094682093905,13.146222506372377,13.962719087300105,11.707039898056806,4.799937202351201,15.946452792794926,3.3567365284422865,142.65855184978489,9.967957041894415,0.0,10.488465178920285,24,6,1,2,7,5,2,1,1
5.92,474.59000000000026,448.3820000000002,474.183795072,174,-2.3882891724621875,23.070338854006454,18.544524234446225,19.36102081537395,16.652999680989847,8.904791512003781,21.275821903853483,3.95590087417428,200.03978028778957,20.26872416684796,37.450112914822256,30.01038705839397,34,8,2,2,9,5,2,2,0
5.92,295.34599999999995,278.21000000000004,295.143310164,112,-2.339922279018003,14.77781011412252,12.144331950726896,12.144331950726896,10.898979485566358,5.363943696900638,13.21084808360269,2.527844116156495,127.74788849518166,24.669418773109747,18.94560963360032,12.84164324585202,22,6,0,3,6,3,4,0,1
5.92,298.434,272.226,298.215746832,118,-2.3586747457623605,15.689869965382488,14.056819257194196,14.056819257194196,10.541713895658196,6.789288237349648,15.22472887038964,3.068526842028152,132.50564945737344,14.867866772744897,51.61444254938121,36.81018947509803,22,4,1,1,4,3,3,1,0
5.92,443.4540000000003,420.2700000000002,443.176896036,168,-2.364383456533513,22.45745467888409,17.76916372048037,17.76916372048037,15.30446356951057,8.583571769736398,20.622596976867,3.7461558684934366,182.68154530670017,14.59805822286387,32.29479157815013,41.757810803403245,32,8,1,2,10,4,4,1,0
5.91,314.348,300.236,314.116761068,116,-2.1234482505181296,16.355160383312146,12.755442576428877,12.755442576428877,11.826499840494924,5.311846192370313,14.143261835899915,2.5205982065697023,138.14782785518355,14.59805822286387,0.0,10.357988675768818,24,5,2,2,5,3,3,2,0
5.91,560.6630000000004,531.4310000000003,560.2230547680001,206,-2.332563630462774,27.6392529547588,22.210962927762527,23.027459508690253,19.407019876413337,10.188242735571752,26.01638187300644,5.699080077895382,233.8183303038315,38.406564624816575,39.77863045705841,31.153236435239563,40,11,0,5,13,8,8,0,1
5.9,376.4860000000001,352.2940000000001,376.168145008,140,-2.4032178125731485,17.932510652501772,14.877940445763098,15.694437026690824,12.70350993820667,6.676239334141661,17.444139672161036,3.741466886200704,155.56018874268975,20.26872416684796,25.807221274690605,17.718790439553317,26,8,0,2,9,4,3,0,0
5.89,457.5380000000002,430.3220000000002,457.2226231040001,174,-2.362541201548225,22.907202147189928,18.98254133812341,18.98254133812341,16.759152830872495,8.77887444711087,20.85647276597714,3.9191980988158126,196.8980754542259,19.58203674381108,19.26246486877803,29.620453544546844,34,9,1,3,9,4,6,1,1
5.89,468.6270000000002,436.3710000000002,468.230745264,176,-2.403224171142732,23.001424753254117,19.53264098414235,20.349137565070077,15.881161298800643,9.851697316294308,22.30954474620512,4.758197398847852,197.3366796176148,20.26872416684796,45.06968614346863,39.17630633662088,33,8,1,2,9,4,3,1,0
5.85,563.6380000000004,536.4220000000003,563.2027339240001,206,-2.2862374337681834,27.6392529547588,21.771470317268715,22.58796689819644,19.423856628818942,9.788392429583473,26.01638187300644,5.558834927607836,232.39927561141465,33.422586103869364,39.275714880293805,30.65032085847495,40,10,1,4,13,8,7,1,0
5.85,438.60100000000017,408.36100000000016,438.22018058,164,-2.390977838314188,21.208531534440663,17.986200013244282,18.80269659417201,15.20784123585624,8.55766659454364,20.603697063239096,4.374192377288725,185.8581922737113,25.16863389769843,44.56677056670402,44.34933423555599,31,7,1,2,8,5,3,1,0
5.84,391.8800000000001,373.7360000000001,391.0757401160001,136,-2.2953511063323027,18.733840039752497,14.322665308411544,15.895090835357724,12.392978629188176,6.314942121721547,18.56750133161122,4.1196153817176215,159.3619032682167,9.967957041894415,25.869346833290944,30.626284698076077,26,6,1,2,8,6,2,1,0
5.84,391.4350000000002,370.2670000000001,391.175672912,148,-2.1760412222610976,20.380104409694475,15.922823729193835,15.922823729193835,13.991203638441371,7.067215928939347,18.60578353825672,4.397432522149218,166.90354386204223,19.74844178534064,12.84164324585202,33.68809710054112,29,9,0,3,9,7,4,0,2
5.83,390.4210000000001,372.2770000000001,390.09979067600005,142,-2.367707523178872,19.12902755413791,14.046614969281526,14.863111550209252,12.973565548236332,6.555362734981123,17.862524180662916,3.164542923682809,155.90889824368128,14.951935562841626,24.670595227570573,6.4208216229260096,27,9,1,2,10,4,1,1,0
5.83,402.90700000000015,383.7550000000001,402.091724528,140,-2.3143255706388115,18.802754140504845,14.521716082853558,16.09414160979974,13.097356788324024,6.634220404298785,18.157686761301,4.049382758204282,165.26667117390082,9.967957041894415,37.829093708600304,36.04127516747285,27,6,1,2,8,4,2,1,0
5.83,401.426,382.27400000000017,401.1487894680001,150,-2.358593526140067,20.33828804643758,16.115529070033872,16.115529070033872,14.759152830872496,6.876444654694763,18.26139421432329,3.723589212959971,172.08417187209244,14.951935562841626,0.0,10.488465178920285,30,8,1,3,8,4,4,1,2
5.83,370.45700000000016,344.2490000000001,370.211724072,144,-2.4036052874298384,18.63961743368832,15.624392693678487,15.624392693678487,13.20350993820667,7.064384007548096,17.93866472771829,4.115552263911847,157.91982547227826,20.26872416684796,25.807221274690605,18.53557124070048,27,8,0,2,8,4,3,0,1
5.82,312.285,300.189,312.08585486400005,116,-2.1260077340400696,16.396976746569035,12.06887223718275,12.06887223718275,11.062881945713372,4.730051993543515,14.51447147111294,2.9542401221958694,129.80675972370872,9.967957041894415,0.0,10.357988675768818,23,8,2,1,8,4,2,2,0
5.82,486.5320000000002,460.3240000000003,486.201553312,184,-2.169393890705075,25.28588180363028,20.148529103160733,20.148529103160733,17.3736731231586,8.900576423205159,23.43273170928549,4.500431761638364,207.30969444192755,20.10859881996707,38.834924862129526,54.12234858538256,36,10,2,2,10,8,4,2,0
5.82,369.856,349.6960000000001,369.1356379400001,134,-2.253951449640222,17.932510652501772,14.359159716919592,15.115088662938048,12.720346690612276,6.462969731417221,16.846280991735537,3.370915532407757,156.337655079055,14.59805822286387,25.68328649170404,36.04127516747285,26,6,1,2,7,3,4,1,0
5.82,389.864,373.7360000000001,389.0600900520001,134,-2.166158502843789,18.0956473593183,13.684472627977344,15.256898154923524,12.597356788324024,6.186316246383755,17.206722092049795,3.5077196016482963,158.3560721146875,9.967957041894415,31.47039764427463,29.620453544546844,26,6,1,2,8,4,2,1,0
5.82,304.4630000000001,280.271,304.172167768,114,-2.3586595356205677,14.98276318419594,13.310367009278806,14.126863590206533,10.058550648063804,6.299073008201952,14.725427152596582,2.896602323347018,130.14601272778495,14.867866772744897,51.61444254938121,36.12388517710233,21,4,0,2,5,3,3,0,0
5.81,383.7950000000001,369.6830000000001,383.0785169880001,136,-2.1293686410204486,18.802754140504845,14.217472661104203,14.97340160712266,13.11419354072963,5.69033986568258,17.045406495849907,3.469923836592809,158.30850078538865,19.58203674381108,13.530619164203545,21.81216408949172,27,8,1,3,9,5,4,1,0
5.8,394.479,368.2710000000002,394.211724072,152,-2.382881898615842,20.216967702877938,16.8120932651846,16.8120932651846,14.11419354072963,7.331807223504538,19.35092793882438,4.383789578836106,169.08740841534475,19.8518452936921,0.0,0.0,29,8,1,2,8,6,4,1,1
5.8,469.5090000000002,446.3250000000002,469.19747097600015,176,-2.185541416098481,24.200095366003374,18.971951458573,18.971951458573,17.0468465311072,8.262553000291742,22.13853760077329,5.462259772130419,200.60990551659455,29.716398827235054,12.84164324585202,33.818573603692585,35,11,0,4,11,8,6,0,2
5.8,290.43600000000004,268.25999999999993,290.156517704,108,-2.3584585207017565,14.11251969619286,12.387717278468433,13.20421385939616,9.631030293135236,5.911549902270776,13.768010355029586,2.7858645977255825,123.78107061338834,14.867866772744891,44.69070534969059,30.560433685405336,20,4,0,2,5,3,3,0,0
5.8,298.73299999999995,287.6449999999999,298.0621386520001,104,-2.13705460204115,14.656489770562878,10.87679237717964,11.632721323198094,10.237183443017882,4.312353910827726,13.328940228504798,2.926517902199536,125.54209410786716,15.181342137549285,0.0,10.488465178920285,21,5,1,2,6,3,2,1,1
5.8,426.5460000000001,400.33800000000014,426.183795072,158,-2.4007789700431243,20.338288046437583,16.817098034518526,17.633594615446253,14.775989583278104,7.727034791019614,19.472120098892105,4.05047193217694,178.24185327442493,20.26872416684796,25.30430569792599,19.26246486877803,30,8,1,2,9,5,3,1,0
5.8,434.5440000000001,404.3040000000002,434.2430242,168,-2.387433530868284,21.91563831562721,18.51076387793387,18.51076387793387,15.724677988261847,8.407297208092773,20.90624732935288,4.200604442805898,187.1764036050053,19.8518452936921,25.807221274690605,19.765380445542643,32,8,1,2,8,6,4,1,1
5.8,400.508,376.31600000000014,400.168145008,148,-2.382628040058121,19.50986092169139,16.06564101726921,16.882137598196937,13.61419354072963,6.929357084999326,18.8539628276909,4.009140303730295,166.72777168575627,19.8518452936921,0.0,0.0,28,8,1,2,9,6,4,1,0
5.8,417.3910000000001,399.24700000000007,417.1412594760001,156,-2.2068502616501333,22.104083527755577,16.156524864502185,16.156524864502185,13.95865822298607,7.388001024871045,21.26346855150119,4.930464982378254,169.3113841364717,14.76446326439343,38.590401756647,42.01414068777299,30,7,1,2,10,5,4,1,1
5.79,302.72100000000006,291.63300000000004,302.0570532720001,106,-2.1242380425403,14.819626477379408,11.07755372476421,11.833482670782663,10.185871848001629,4.2448425140744375,13.38615916955017,2.52829624546613,124.8724872199047,14.59805822286387,0.0,10.357988675768818,21,6,1,2,7,3,3,1,0
5.79,372.40600000000006,356.2780000000001,372.089225992,134,-2.259487638624819,18.518297090128677,13.85294912586618,14.669445706793908,12.634560252985374,5.233669640277085,17.77245377218935,3.6303960278269143,152.40507921059026,15.284745645900747,0.0,20.715977351537635,26,8,1,2,9,6,2,1,0
5.79,471.5250000000002,446.3250000000002,471.21312104000015,178,-2.2537361535526306,24.200095366003374,19.15449437506997,19.15449437506997,17.0468465311072,8.39982210355616,22.26203379964961,5.516119585269225,200.96436007105896,35.03318743124139,19.386399651764595,39.64297810169251,35,11,0,4,11,9,5,0,2
5.77,535.5640000000002,510.3640000000004,535.19680228,200,-2.169333964247086,27.691659197566093,21.69803699423265,21.69803699423265,19.40814796576925,9.690290794439791,25.13623312527217,4.851422366911392,228.85655240014484,25.09257734091428,25.490366039512896,41.37420688769202,40,11,2,3,11,8,5,2,1
5.77,444.51300000000015,420.3210000000002,444.14674086800005,164,-2.360087967717583,21.53480494807372,16.692499177530753,17.50899575845848,15.029208440902162,8.162564608691447,20.37699827724704,3.801157751679349,181.3148586772016,14.951935562841626,50.0370264840969,25.68328649170404,31,9,1,2,10,6,2,1,0
5.77,426.5460000000001,400.3380000000002,426.183795072,158,-2.452453378637514,20.50142475325412,16.980234741335057,17.79673132226278,14.686673185801062,7.904828166876252,19.472120098892105,3.799381079320764,178.24185327442495,20.26872416684796,31.84906210383857,19.765380445542643,30,8,1,2,9,4,3,1,0
5.77,397.4350000000001,374.25100000000015,397.1750042160001,152,-2.38358045205005,20.216967702877938,15.836657129874188,15.836657129874188,14.152198343190417,6.819053135552837,19.312671839952426,4.213308540572254,166.55110013513683,14.951935562841626,6.103966387748303,0.0,29,9,1,2,9,6,3,1,1
5.77,457.55600000000027,430.3400000000002,457.178375344,170,-2.4253863136194047,22.45745467888409,17.70690061787726,18.523397198804982,15.365123741290388,9.074469146497233,21.322771131637843,3.7680701359714783,188.11611774569937,14.951935562841626,56.39572254842258,32.60702369139466,32,9,1,2,10,6,2,1,0
5.77,346.774,331.65400000000005,346.08326802000005,124,-2.137179246210451,16.94094682093905,12.900015577601168,13.655944523619624,11.685871848001629,4.881979361198588,16.22598681741415,3.471140235018586,142.7159166782048,14.59805822286387,0.0,10.357988675768818,24,7,1,2,8,6,3,1,0
5.75,318.38000000000005,300.23600000000005,318.148061196,120,-2.1503373866349853,16.77781011412252,13.068122166615508,13.068122166615508,11.720346690612276,5.309555261422503,15.551687939991696,3.893761426836797,140.09626090563734,4.9839785209472085,6.544756405912575,15.921440167465814,24,5,2,1,5,6,1,2,1
5.75,438.5610000000002,412.3530000000002,438.195028452,162,-2.458834750249256,21.534804948073724,18.03279386981757,18.8492904507453,14.974366886035767,8.183139397565041,20.103321311408287,3.934661522313248,184.20330005875792,33.839464977025216,45.944722403407056,38.20090841791675,31,9,0,4,10,5,6,0,0
5.75,393.4690000000001,370.2850000000001,393.147075216,146,-2.362257962953633,18.965890847321376,14.62955034868764,15.446046929615363,13.062881945713375,7.19436051135771,18.357813569920665,3.571769239383185,159.0695110995675,14.951935562841626,49.97490092549656,25.68328649170404,27,9,0,2,10,6,2,0,0
5.74,396.4510000000002,372.2590000000002,396.190988628,152,-2.4033880266291554,19.63118126525104,16.109991253331977,16.109991253331977,14.275989583278104,7.386918127195178,18.13973867585236,3.70462385663752,167.03087715369364,20.26872416684796,18.88348407499998,12.84164324585202,29,9,1,2,9,4,3,1,0
5.74,427.53000000000014,402.33000000000015,427.16781066,158,-2.386443312736118,20.501424753254117,16.634555118021563,17.45105169894929,14.669836433395457,7.8609948832185,19.472120098892105,3.9219141545255503,177.48622484301288,14.951935562841626,37.8290937086003,25.68328649170404,30,8,1,2,9,4,3,1,0
5.74,362.4590000000001,340.2830000000001,362.152494944,134,-2.403213291622899,17.062267164498692,13.955290714952724,14.77178729588045,12.309663088089318,6.2374324988133125,16.495846095900752,3.676652710971389,149.19524662829315,20.26872416684796,18.88348407499998,12.84164324585202,25,8,0,2,9,4,3,0,0
5.73,293.3740000000001,274.222,293.164045608,112,-2.3957216918044177,14.940946820939052,12.390784198642285,12.390784198642285,10.809663088089318,5.777782730362435,13.275933902419926,2.3323791935980305,128.9645574683363,14.36865164815621,18.88348407499998,12.84164324585202,22,5,0,3,5,2,4,0,2
5.71,304.39700000000005,284.237,304.16879664,116,-2.350294780767665,15.484916895309068,12.996357007642368,12.996357007642368,11.398979485566358,5.984874577067199,14.152613321456492,3.0302838555838663,135.52806160485912,15.284745645900747,18.88348407499998,12.84164324585202,23,4,1,2,4,3,2,1,2
5.7,364.405,344.24500000000006,364.1535405,138,-2.181570592120584,18.80275414050485,14.798071986530838,14.798071986530838,13.114193540729628,6.922928970666868,17.206722092049795,3.5310676202317506,155.722065399251,9.551078168738565,32.22804289761662,36.04127516747285,27,7,2,1,7,6,3,2,0
5.7,458.54400000000015,432.3360000000002,458.173624312,170,-2.360592889183512,22.241911729260263,17.28425088706689,18.100747467994616,15.529208440902162,8.369315856306967,21.284881090127293,3.974896303719952,187.30103781491076,20.26872416684796,37.133257679644544,12.84164324585202,32,10,1,2,11,6,2,1,0
5.7,431.5210000000001,410.3530000000003,431.141595912,156,-2.2463628798357784,21.371668241257197,16.79344737888966,17.609943959817386,15.1185248383792,7.446408975742888,19.472120098892105,3.710916235566642,182.7311371171824,15.284745645900747,18.566628839822272,27.526732488310767,31,7,2,2,8,5,2,2,1
5.7,440.5730000000001,412.34900000000016,440.199445136,164,-2.3871321487661854,21.20853153444066,17.764311630018483,18.58080821094621,15.224677988261847,8.004847069587562,20.41476848284905,4.171539005360778,184.8167668754168,19.8518452936921,25.807221274690605,19.765380445542643,31,8,1,2,9,6,4,1,0
5.7,338.3670000000001,320.2230000000001,338.137890436,128,-2.159660645167141,17.811190308942127,13.806508154968116,13.806508154968116,12.096555450524589,5.690878163097988,16.631264146178772,3.496915534836105,143.99801232398698,9.551078168738565,26.31013685145522,30.12336912131146,25,7,2,1,7,6,3,2,0
5.7,354.3660000000001,336.2220000000001,354.132805056,134,-2.1713444496224668,18.518297090128677,14.21475644543198,14.21475644543198,12.596555450524589,5.53424819756339,17.559419292901637,3.699351790666749,149.11155755349384,9.551078168738565,13.4684936056032,17.28172587545944,26,8,2,1,8,7,3,2,0
5.7,382.4930000000001,360.3170000000001,382.157580324,140,-2.40937465738002,18.216967702877945,14.994636181681566,15.811132762609292,13.275989583278102,7.128099082092657,16.704023573722324,3.1903010120029967,160.39842381612485,20.26872416684796,25.30430569792599,19.26246486877803,27,7,1,2,8,4,3,1,0
5.7,310.31300000000005,296.201,310.106590308,116,-2.1549845172396025,16.396976746569035,12.39229459259502,12.39229459259502,11.096555450524589,4.929945740771574,14.706242135858965,2.7588493528734257,131.2681280951938,9.551078168738565,13.4684936056032,17.28172587545944,23,7,2,1,7,4,3,2,0
5.69,364.7920000000001,351.68800000000005,364.0727033360001,128,-2.1248845160920173,18.0956473593183,13.42592010655881,14.181849052577263,12.614193540729628,5.640471081362111,16.108152369251922,2.9788639359453444,153.24532783426125,14.59805822286387,0.0,10.357988675768818,26,6,2,2,7,3,3,2,0
5.69,392.86800000000017,375.73200000000014,392.0709890840001,136,-2.1277112085604264,18.51829709012868,13.952421820408464,15.524847347354646,12.617723500579764,5.358510585566662,18.373445084210505,4.03732123291919,158.54682333742812,9.967957041894415,6.4208216229260096,16.77881029869483,26,7,1,2,9,7,2,1,0
5.68,428.5180000000002,404.32600000000025,428.163059628,158,-2.353482001739163,21.25034789769755,16.6491094440433,17.465606024971027,14.439892043425118,7.495527621573983,20.60624687294816,4.263366559170309,177.46067811127028,19.935914083788838,38.51806962695183,17.808677612622933,30,9,0,3,10,6,4,0,1
