Smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)(O)[C@H](F)CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2C1=O,9.72,14.527483057636239,14.527483057636239,0.18968138663484968,-1.5955823228673627,0.5517788838518343,17.085714285714285,482.51600000000036,455.30000000000035,482.207781564,184,0.2607072742672433,-0.3873664620257953,0.3873664620257953,0.2607072742672433,1.3142857142857143,2.085714285714286,2.8285714285714287,19.14442890784285,10.031736883905326,2.354471567427067,-2.3060939175485053,2.3550214400830622,-2.419217114886505,6.101016361696592,-0.015928820935544392,3.395142956806136,1.4728025662975235,1280.7452457455408,24.74191172926027,19.57008348884723,19.57008348884723,16.719365256252168,11.471877327240891,11.471877327240891,9.333036771116078,9.333036771116078,6.371482246691455,6.371482246691455,4.3181444041318215,4.3181444041318215,-3.57,101868005.08172958,23.184940253005514,8.896226014639923,4.4397614276581185,200.84793842550343,24.959998414348043,11.735126887207288,5.647177220767728,0.0,11.814359458703011,0.0,9.589074368143644,13.88979146223765,5.098681808301038,0.0,0.0,37.61002709646307,37.59140785266087,42.93118726690229,23.822879764459216,28.836309228837862,0.0,19.497967953714348,0.0,32.1649570117878,43.06473148162037,53.479986395315045,0.0,10.216698334856808,15.765187597041944,0.0,0.0,81.03961416051561,11.281619359712625,0.0,40.126903242615874,36.78963192022406,0.0,5.647177220767728,112.30000000000001,11.772726206493981,19.086016810659167,0.0,24.90387227052816,60.01558098607681,0.0,29.459625595460423,30.59278834861098,0.0,20.299358664105053,4.736862953800049,21.51524323498561,0.0,33.98189351665189,17.128063745167374,1.5749695016598966,-0.6747167348344296,5.248045717905303,3.165087571700613,4.978080113430423,0.0,0.4166666666666667,35,2,10,0,2,2,1,2,3,8,2,11,6,0,1,1,5,1.883,126.34850000000004,0,1,0,0,0,3,0,0,0,0,2,2,0,5,1,0,0,0,0,0,0,1,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc2nn([C@H]3CC[C@@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,13.16551019841396,13.16551019841396,0.12111480950136655,-0.30686885805135566,0.48745012970526713,22.4,473.53700000000015,446.32100000000025,473.21753772400007,180,0.26014806494879206,-0.49583975207746966,0.49583975207746966,0.26014806494879206,1.2571428571428571,2.085714285714286,2.8285714285714287,16.466236892388306,9.716930028576416,2.4378013791279236,-2.3594367633076843,2.4658287150963436,-2.308801920513843,6.077649424564128,-0.12628475618272367,3.5395228374689247,1.2401920685707417,1448.073884519127,24.156125291633362,19.76946928502763,19.76946928502763,16.943422003275256,11.856547778139445,11.856547778139445,9.769393235029423,9.769393235029423,7.521836578007481,7.521836578007481,5.62049564415318,5.62049564415318,-3.9499999999999997,168971213.65659192,21.574464211172266,8.07208108759781,3.689670084398376,201.4172335888738,14.953561288656857,5.749511833283905,11.465039998602755,5.907179729351506,5.907179729351506,0.0,14.270877303288827,4.9839785209472085,14.712761510217698,0.0,0.0,49.29737816648565,43.85952843766833,30.428634151351826,14.325937321943691,34.18232438938683,0.0,29.278452697160567,5.41499046939678,38.14594894377801,26.01901453387363,48.419450480382665,5.749511833283905,10.05365155780638,5.817862777835028,5.749511833283905,0.0,61.79503808573087,4.794537184071822,5.41499046939678,48.503937619546825,42.85599898868567,0.0,16.550102152848783,106.65,0.0,9.589074368143644,0.0,23.27119075724775,29.198824946509664,43.13096782969767,0.0,30.08524964658092,41.02532942567076,15.399448933254577,9.835544762101087,9.131925557278173,0.0,31.38214224564433,12.81831363610468,1.9691121532674492,0.8863151127734856,7.516303270200936,9.907984798136097,0.8584339223042992,3.446135970957217,0.4,35,1,10,1,1,2,1,3,4,8,1,10,4,1,1,2,6,3.3035000000000014,129.4172,0,0,0,0,0,5,0,0,0,0,2,2,0,6,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,9.7,13.119399162699821,13.119399162699821,0.04693632777822887,-2.801818624666611,0.6012477431404218,19.620689655172413,404.4250000000001,382.249,404.18846376400006,154,0.2837208793986067,-0.36566159161070994,0.36566159161070994,0.2837208793986067,1.3448275862068966,2.1379310344827585,2.896551724137931,19.279759967454638,9.909087554398413,2.236352871350389,-2.2919556675764503,2.259600353647235,-2.4229309015743437,6.079601457463278,0.10225544037416333,3.263578266892229,1.5800778756663858,1030.2148499798934,20.543241116511005,15.847474492245308,15.847474492245308,13.918723993369943,9.416669635347063,9.416669635347063,7.194849484795636,7.194849484795636,5.078676628577732,5.078676628577732,3.590934170237727,3.590934170237727,-3.0799999999999996,4973683.488008956,19.245734749746045,7.7401782461833255,3.9022955457708868,164.8324965541973,16.367244685174846,11.381314269532023,11.341105215616189,0.0,12.332624474210697,0.0,9.476340119217006,18.28020650991247,10.197363616602075,0.0,12.841643245852019,18.90801031431363,31.525040784199266,11.884229846296638,13.575367279421462,23.059606002637825,0.0,24.378542966310093,12.781339459839375,44.19241289485915,10.633577208012662,35.914277269846295,0.0,16.367244685174846,20.28607914786823,0.0,0.0,42.36940435395752,7.04767198267719,0.0,48.16064790718051,24.65689778330084,0.0,5.647177220767728,115.16,18.02655246905916,13.575367279421462,0.0,23.33451942467648,11.465039998602755,25.683286491704038,28.638559954664153,12.263210640074686,0.0,25.814919345561943,5.733667477162185,28.918413378266305,0.0,17.19296740553685,13.619041233066966,6.1396651345000235,-0.0018842645082715048,1.925605574974157,5.699910243924181,0.0,1.506281294239794,0.4444444444444444,29,4,9,1,0,1,0,3,3,8,3,11,5,1,0,1,4,2.3344999999999994,102.95930000000004,0,0,0,0,0,5,0,0,0,0,1,1,0,5,2,1,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,9.7,13.127917681218339,13.127917681218339,0.025677824376868275,-2.7907268036789565,0.5830041928872496,19.620689655172413,421.4770000000002,400.3090000000001,421.1496357320001,154,0.2837208793615597,-0.3644813334076204,0.3644813334076204,0.2837208793615597,1.3793103448275863,2.1724137931034484,2.9310344827586206,32.13345281687701,9.909305922218469,2.2382769505134994,-2.290749612868998,2.2854788139660247,-2.4229271068556995,7.16648736499657,0.10229376305014143,3.263578266892229,1.5800778756663858,1034.5633655254903,20.543241116511005,15.731158918019586,16.54765549894731,13.918723993369943,9.314963817894016,10.194616629148912,7.114026336757132,7.972129188615151,4.992018609923781,5.867590806926199,3.5223796297403065,4.351322263254584,-2.6599999999999997,4973683.488008956,19.647566740966568,7.9922662694965725,4.055790040274353,169.06791039272684,16.367244685174846,16.164959915071854,5.693927994848461,0.0,12.332624474210697,0.0,9.476340119217006,18.748787137244058,5.098681808301038,11.336785877934737,12.841643245852019,12.841643245852019,30.708259983052105,17.447681337993636,13.575367279421462,39.09631179704166,0.0,19.74844178534064,12.781339459839375,44.19241289485915,10.633577208012662,29.031129400237525,0.0,16.367244685174846,20.28607914786823,0.0,11.336785877934737,37.739303172988066,7.04767198267719,0.0,48.16064790718051,17.77374991369207,0.0,10.347097137236828,110.75,18.02655246905916,13.575367279421462,0.0,23.33451942467648,16.164959915071854,25.683286491704038,29.26310436737019,11.576906342078992,0.0,25.700216058208117,5.733667477162185,27.49003492966464,1.267966427311665,22.232157036636202,11.146321640600348,6.381132863566959,0.008254624380617415,0.15300446358020658,4.3063282015010484,0.0,1.5147998127583127,0.4444444444444444,29,4,8,1,0,1,0,3,3,8,3,11,5,1,0,1,4,3.296500000000001,107.38730000000004,0,0,0,0,0,4,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCNC4)nc23)c(C(F)F)n1,9.7,13.12179165421319,13.12179165421319,0.03642630329093155,-2.7939644392712166,0.6028238482765993,17.448275862068964,404.4250000000001,382.249,404.18846376400006,154,0.2837208793986067,-0.3659425172837936,0.3659425172837936,0.2837208793986067,1.3793103448275863,2.2413793103448274,3.0689655172413794,19.279760001164025,10.133527837965953,2.218365931063376,-2.1659215443472415,2.2562264283329725,-2.3081604988396487,6.0795912035535,0.10225568930339302,3.1670366763086784,1.562174210473982,1006.627599579811,20.380104409694475,15.899880735052603,15.899880735052603,14.008040390846983,9.457109749866945,9.457109749866945,7.03687423767641,7.03687423767641,4.824870360447099,4.824870360447099,3.4136568808240795,3.4136568808240795,-3.0799999999999996,4776942.764050022,19.245734749746045,8.113866179127092,4.186421374495755,165.04246804079258,15.950365812018994,11.381314269532023,11.341105215616189,0.0,12.332624474210697,0.0,9.476340119217006,18.28020650991247,10.197363616602075,0.0,6.4208216229260096,25.452766720226204,32.02795636096388,11.884229846296638,13.575367279421462,23.059606002637825,0.0,29.695331570316423,7.04767198267719,31.729750442785182,23.723090019837812,35.914277269846295,0.0,15.950365812018994,20.28607914786823,0.0,0.0,49.41707633663471,7.04767198267719,0.0,41.7398262842545,24.65689778330084,0.0,5.647177220767728,101.17,18.02655246905916,13.575367279421462,0.0,17.292678595528518,11.465039998602755,32.35197768060318,28.638559954664153,12.263210640074686,0.0,31.131707949568273,0.0,28.94890561301907,0.0,17.220309916053964,17.083755645031452,0.0207788058879681,0.0611854371378191,2.0411291037305643,4.927376386546762,1.850606395274609,1.5126193639844572,0.4444444444444444,29,3,9,0,1,1,0,3,3,8,3,11,5,0,1,1,4,2.2066999999999997,103.23660000000005,0,0,0,0,0,5,0,0,0,0,1,1,0,5,3,0,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,9.7,13.886049221089875,13.886049221089875,0.09391502897455295,-1.5210226617685125,0.8130535163119675,22.26923076923077,361.37300000000016,341.2130000000001,361.14378433999997,138,0.25477428271294456,-0.4958975481907506,0.4958975481907506,0.25477428271294456,1.4230769230769231,2.1923076923076925,2.8461538461538463,19.144371466456548,9.967273905143934,2.4134657830458113,-2.1857761603754255,2.311866076150298,-2.344607104815609,6.012572380437845,-0.12349167369383783,2.9142071180490903,1.8858392570920066,857.6902466201307,18.844570503761737,14.491186946254741,14.491186946254741,12.455927458031292,8.296448022592312,8.296448022592312,6.153935079054728,6.153935079054728,4.655268352373199,4.655268352373199,3.244128970089149,3.244128970089149,-2.9,802429.844161935,17.908082411390296,7.148408541059714,3.1405023559447547,149.2167864508672,20.524181988768614,12.356393797796823,6.1716753955102925,5.879988336435371,11.814359458703011,0.0,9.589074368143644,9.374393568622029,0.0,0.0,6.923737199690624,30.006147042775634,17.500973832239264,18.71508986212249,23.45321532341856,22.586807887632602,0.0,10.30076712495354,11.651573523323577,25.558075047274887,13.716679505790452,29.9593962686949,11.629500169719275,20.524181988768614,4.39041504767482,11.629500169719275,0.0,42.72853371009893,4.794537184071822,5.917906046161393,23.70254749838545,24.395944776997904,0.0,10.772448428929591,103.54,29.945781729522658,13.979489415818463,0.0,12.170333456209914,28.822770221574878,0.0,13.30664111289061,18.19910120538483,6.923737199690624,10.30076712495354,15.207393384762284,24.873114441640396,0.0,27.31028162018044,3.949358538921129,5.6317294648539455,-1.023559712426956,4.526644935752078,0.5386015986845716,1.9241876514456715,1.4363081276153968,0.3888888888888889,26,3,7,0,1,1,1,1,2,5,2,8,6,0,1,1,3,1.5837999999999994,92.91560000000004,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1cccc2cc(C(N)=O)c(OC)cc12,9.7,13.901674221089875,13.901674221089875,0.15641502897455295,-1.5006144985032066,0.8261473055539561,22.26923076923077,360.38500000000016,339.2170000000001,360.14853537199997,138,0.25477427463613356,-0.4958986264448197,0.4958986264448197,0.25477427463613356,1.3076923076923077,2.076923076923077,2.730769230769231,19.144371316622887,9.966504548902117,2.412732373840413,-2.1922630849808695,2.3259986487711903,-2.343334277311861,6.016530334924624,-0.12349037436957375,2.9142071180490903,1.8858392570920066,854.7931613928276,18.844570503761737,14.621323619944409,14.621323619944409,12.455927458031292,8.43665080302332,8.43665080302332,6.293979397780351,6.293979397780351,4.786601914578428,4.786601914578428,3.3681416150848418,3.3681416150848418,-2.8299999999999996,802429.844161935,17.975914300042195,7.191546401445446,3.1643971230721997,149.9971384699207,20.524181988768614,18.105905631080727,6.1716753955102925,0.0,11.814359458703011,0.0,9.589074368143644,4.39041504767482,0.0,0.0,19.056471336613843,30.006147042775634,11.304130260626188,18.71508986212249,23.45321532341856,22.586807887632602,0.0,5.316788604006331,11.651573523323577,25.558075047274887,13.716679505790452,35.89528683400505,11.49902366656781,20.524181988768614,4.39041504767482,11.49902366656781,0.0,37.74455518915171,4.794537184071822,5.917906046161393,23.70254749838545,30.33183534230805,0.0,10.772448428929591,90.64999999999999,23.903940900374696,13.979489415818463,0.0,18.212174285357875,17.919845289493818,10.772448428929591,7.109797541277533,24.26546827384644,12.990104268152233,5.316788604006331,15.207393384762284,25.027628330529282,0.0,23.13524713416381,4.150747427810018,5.675132242631723,-0.6649656081185664,8.343525053539935,-0.9596768562159071,2.0023126514456715,1.4567162908807028,0.3684210526315789,26,3,6,0,1,1,2,0,2,4,2,7,6,0,1,1,3,2.1887999999999996,95.12060000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,13.123154826513133,13.123154826513133,0.10267327693884165,-0.3132118332579672,0.4887615795794464,18.205882352941178,461.5260000000001,434.31000000000023,461.21753772400007,176,0.26014806494879206,-0.49583975207746966,0.49583975207746966,0.26014806494879206,1.2058823529411764,2.0,2.735294117647059,16.466234215290488,9.90201544371518,2.268302167992241,-2.337772860386351,2.327334697217913,-2.380460066969998,6.0775905609578915,-0.1298311776454362,3.462191330208053,1.3769080893250596,1367.6724419900859,23.819261998449893,19.43260599184416,19.43260599184416,16.439892043425118,11.347248529831125,11.347248529831125,8.703912610450493,8.703912610450493,6.692141462364698,6.692141462364698,4.6703512416320425,4.6703512416320425,-3.9499999999999997,83293856.03140093,21.8727060921466,8.770419668834977,3.9536610496315654,196.05812262800643,14.953561288656857,5.749511833283905,11.465039998602755,5.907179729351506,5.907179729351506,0.0,14.270877303288827,4.9839785209472085,14.712761510217698,0.0,0.0,43.882387697088866,43.85952843766833,30.428634151351826,14.325937321943691,34.18232438938683,0.0,29.278452697160567,0.0,44.69070534969059,19.474258127961054,48.419450480382665,5.749511833283905,10.05365155780638,5.817862777835028,5.749511833283905,0.0,61.292122508966266,4.794537184071822,0.0,49.00685319631145,42.85599898868567,0.0,16.550102152848783,106.65,0.0,9.589074368143644,0.0,23.898041116998932,22.778003323583658,36.586211423785095,7.109797541277533,42.03192344191722,28.89259528874754,15.399448933254577,9.835544762101087,9.073724818345665,0.0,30.898740666856902,12.742645716962734,1.8247963905452882,0.7149754096588212,7.743179464385951,8.979919102880999,1.6105281729301022,3.411490257433533,0.375,34,1,10,1,0,1,1,3,4,8,1,10,5,1,0,1,5,3.3019000000000016,126.96220000000004,0,0,0,0,0,5,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,13.153222853724017,13.153222853724017,0.1091090676925317,-0.9912325240316229,0.4245070663792226,18.77777777777778,491.55200000000025,462.3200000000003,491.2281024080001,188,0.26014806494879206,-0.49583975207746966,0.49583975207746966,0.26014806494879206,1.25,2.0277777777777777,2.75,16.466267815633064,9.89989871617288,2.2911726110334785,-2.3485155790803347,2.329107049269011,-2.433596903278051,6.077642635368992,-0.14033454885701926,3.504555556898128,1.3417431070474055,1418.5777299720232,25.39661226763952,20.457169856533742,20.457169856533742,17.350575645948073,11.971472823362726,11.971472823362726,9.199105711755474,9.199105711755474,6.900460493524487,6.900460493524487,4.887889715511804,4.887889715511804,-3.9899999999999998,203551834.16553494,23.737936506883788,9.57382318744007,4.371394363647474,207.21729849459905,20.060088683497565,11.853478221032208,11.465039998602755,0.0,11.814359458703011,0.0,14.270877303288827,4.9839785209472085,14.712761510217698,0.0,0.0,50.80612489677949,36.93579123797771,30.428634151351826,19.4324647167844,34.18232438938683,0.0,29.278452697160567,0.0,50.79467173743889,19.474258127961054,48.419450480382665,5.749511833283905,10.05365155780638,5.817862777835028,5.749511833283905,0.0,72.50261629155527,4.794537184071822,0.0,49.00685319631145,42.85599898868567,0.0,16.550102152848783,126.88,6.103966387748303,14.69560176298435,0.0,23.898041116998932,22.778003323583658,36.586211423785095,14.033534740968157,53.122135024215886,10.878646506758262,15.399448933254577,9.835544762101087,9.022364837539005,0.0,31.198090807784737,22.288787646159598,1.7578152943937408,0.30500882087011694,7.4400726375809025,7.545168608439398,1.4972441736991944,3.2787805068666396,0.4,36,2,11,1,0,1,1,3,4,9,2,11,6,1,0,1,5,2.6628000000000007,132.969,0,1,1,0,0,5,0,0,0,0,2,2,0,6,1,0,1,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.Cn1cc(NC(=O)c2coc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1,9.62,12.350153093759694,12.350153093759694,0.0,-4.400857620357427,0.5278269086624255,10.933333333333334,445.7890000000001,430.6690000000001,445.08769968000007,160,0.40522733454760684,-0.44363829213643224,0.44363829213643224,0.40522733454760684,1.3333333333333333,2.066666666666667,2.7333333333333334,35.45300147102584,10.235203958538676,2.2658372156620596,-2.0840141583403056,2.2252476722267307,-2.212411903883163,6.065890704661645,-0.11463538687324323,3.265786189897636,3.2033287784067417e-06,1064.5337228606354,21.181433796945203,15.22694935920727,16.043445940134994,13.620012157643059,7.995550893688107,7.995550893688107,5.819811928264204,5.819811928264204,3.5240436606936894,3.5240436606936894,2.3099241484852153,2.3099241484852153,-3.61,2813340.905363028,22.67674557501805,8.816484507528639,5.47008646979278,172.6235195121832,20.784395622228196,18.62578217938666,11.387855989696922,5.890723922025908,11.814359458703011,6.176298517443475,14.270877303288827,9.967957041894417,18.269926951325495,12.407033161179976,0.0,12.13273413692322,25.004810617600338,5.687386274683562,27.17747044822145,35.72664167240158,0.0,19.74844178534064,12.781339459839375,6.176298517443475,17.178333613925236,42.17744026548535,11.454175413722904,16.367244685174846,24.67649419554305,0.0,12.407033161179976,44.2838561673997,7.04767198267719,0.0,20.976930357840565,35.20673521284178,0.0,11.454175413722904,140.95999999999998,24.53541438205906,22.760319511168102,0.0,41.1908621254214,5.563451491696996,6.263162995639057,29.208224215294557,7.04767198267719,0.0,25.700216058208117,10.150818414215532,43.478455177261544,0.0,31.50763148486432,8.428676410511311,5.358363797535218,-1.55852208500723,2.7541313369037033,-0.6772162457731765,-1.2539681214915706,1.5457815785292128,0.1875,30,4,10,0,0,0,0,3,3,8,3,14,6,0,0,0,3,2.2172999999999994,101.20580000000002,0,0,0,0,0,4,0,0,0,0,2,2,0,4,2,1,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(C#CCOCCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)c2cc1C(N)=O,9.54,13.953547932515466,13.953547932515466,0.006360446896139793,-0.9535614665212584,0.059713372805771145,17.37313432835821,942.1049999999999,882.6329999999996,941.399326708,358,0.25198557605846117,-0.4958975358321756,0.4958975358321756,0.25198557605846117,1.0298507462686568,1.7611940298507462,2.417910447761194,32.13348416360049,9.851308237012281,2.441152178199581,-2.34981554436224,2.333737956349314,-2.5738368579595963,7.129651899756254,-0.14376311673424744,4.047833319540876,0.8940840207555567,2461.7897399796593,48.08863594413509,38.47752723199257,39.29402381292029,32.12045115941706,22.12331546400847,23.002968275263363,17.32667360951468,18.181442671051947,11.268984891773227,12.246619161391612,7.672463066045003,8.48411674457445,-6.170000000000001,403946314747395.8,50.24676567428904,23.519780642221004,13.704898911045822,393.1616231303531,55.37478518387261,31.046957420605665,0.0,29.50870725384139,5.907179729351506,0.0,23.97268592035911,9.967957041894417,0.0,11.336785877934737,56.877548510629595,42.01918641233062,49.32126968114585,79.49853202629951,52.763528084200054,51.645132953621854,0.0,30.818232584763887,11.148657946558965,84.15248057157129,59.902727698780524,70.48986772593956,33.91096749282886,31.157759196781274,0.0,11.629500169719275,11.336785877934737,133.64250938831586,39.9334940036,24.179596306798693,73.63331774478718,48.10558525600011,0.0,21.213047114327885,242.85999999999999,41.32417770349552,29.079213315199816,0.0,101.34849342209948,35.057531502913974,21.697978171943753,18.206550843741088,28.980059288475335,51.960417072608934,37.759191491624705,29.41798224616243,28.18732964858245,1.565332778850048,75.46083589137753,20.31568724861281,10.309216697499354,4.645781404115999,9.080704360129904,1.8421928581613687,9.077233184472567,1.4323525948646365,0.4791666666666667,67,6,18,0,2,2,2,2,4,14,5,19,21,0,2,2,6,3.032120000000006,249.06879999999936,0,1,1,0,0,2,0,0,0,0,5,5,1,3,3,1,0,1,0,0,0,0,0,5,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
