pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi2n,Chi2v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SMR_VSA5,SlogP_VSA5,TPSA,EState_VSA1,VSA_EState1,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolMR,fr_NH0,fr_benzene,fr_pyridine
5.55,434.5440000000002,404.30400000000026,434.2430242,168,-2.384727127365074,1118.9176873686365,21.752501608810675,18.347627171117335,18.347627171117335,15.775989583278104,11.5722344955615,8.43083225650062,8.43083225650062,-2.9699999999999998,20.90624732935288,9.66569839333924,4.609987710875271,187.17640360500533,4.9839785209472085,4.9839785209472085,30.686289896772447,24.42439264149056,19.851845293692104,19.26246486877803,19.26246486877803,86.38,0.0,5.455080903338756,32,8,1,2,7,8,6,127.40740000000002,4,1,1
5.55,366.446,348.3020000000001,366.1150468160001,132,-2.356292001170784,874.0694830069294,17.76937394568524,14.09096520534429,14.907461786272016,12.792826335683708,8.395033800323963,5.8800177987930144,6.738120650651033,-2.77,16.685205273040665,7.63313218009666,3.7351430208480343,155.02889336574538,4.9839785209472085,0.0,0.0,13.213763929025836,9.967957041894415,0.0,10.488465178920285,67.35000000000001,0.0,5.37192517621195,26,6,1,2,6,7,4,102.7722,3,1,1
5.55,315.785,305.705,315.02331062,104,-2.12034431651733,773.3546117416395,14.656489770562878,10.785040667643504,12.357466194589684,10.237183443017882,6.156586501999005,4.213569457544078,5.478872436142703,-2.24,13.72979518193057,6.031331879967736,3.0937941683424315,130.00484338885963,4.9839785209472085,0.0,23.733674027155736,10.710019588424888,9.967957041894415,0.0,10.488465178920285,54.88,0.0,0.0,21,4,1,2,4,6,3,84.7502,2,1,1
5.54,394.479,368.2710000000001,394.211724072,152,-2.3103533826042497,980.216701046876,20.05383099606141,16.34262240178342,16.34262240178342,14.27518824547867,10.101136633484913,7.153622711292463,7.153622711292463,-3.1300000000000003,19.197931224008727,8.914318602802979,4.167261672906649,169.10836901677055,9.499376414562832,5.098681808301038,6.06636706846161,23.259002395663764,14.59805822286387,25.68328649170404,36.04127516747285,94.79,0.0,1.5906037917586784,29,8,1,2,7,8,7,113.63870000000004,4,1,0
5.53,355.35400000000004,338.2180000000001,355.1280540240001,134,-2.259515018872197,953.231159826645,18.518297090128677,13.969264700091902,13.969264700091902,12.634560252985374,7.805587820485276,5.294807396711805,5.294807396711805,-3.46,17.3658558951704,7.617314923006615,3.4700138103041542,148.16966537206065,9.499376414562832,5.098681808301038,0.0,25.60090935208709,19.9148468268702,0.0,20.715977351537635,117.85,5.907179729351506,6.766525565879197,26,9,1,2,7,9,6,93.35320000000002,3,1,0
5.53,344.802,327.66600000000005,344.1040034640001,124,-2.1332062949439425,862.6727568693736,16.94094682093905,12.944946154546496,13.700875100564952,11.685871848001629,7.678073476062164,5.382419585493876,5.81885536596586,-2.4399999999999995,16.41891312431361,7.419796919993482,3.550986752068646,143.64800208578367,9.499376414562832,5.098681808301038,17.667306958694127,6.196843571613076,14.59805822286387,19.26246486877803,28.763083413317837,79.52,0.0,1.5506395992698,24,6,1,2,5,7,6,92.41600000000004,3,1,0
5.52,474.59000000000026,448.3820000000002,474.183795072,174,-2.3882891724621875,1360.6873839825328,23.070338854006454,18.544524234446225,19.36102081537395,16.652999680989847,11.65446283511131,8.904791512003781,9.935440393930143,-3.269999999999999,21.275821903853483,8.82572962016368,3.95590087417428,200.03978028778957,4.9839785209472085,4.9839785209472085,36.39820241076966,22.362427850981625,20.26872416684796,37.450112914822256,30.01038705839397,114.96,6.103966387748303,1.0232125255185878,34,8,2,2,8,9,5,135.50259999999994,2,2,0
5.52,362.2600000000001,345.12400000000014,361.074867524,124,-2.158256342254163,889.101299939137,17.10408352775558,13.22137665536926,14.73323454740617,11.596555450524589,7.815234497346672,5.512327993204656,6.326728246685868,-2.039999999999999,16.80510634028333,7.24064056514905,3.396856205986816,149.9515690552505,4.9839785209472085,0.0,48.67917274000489,21.07866806271517,9.551078168738565,26.31013685145522,30.12336912131146,46.92,0.0,2.0359711024327427,24,4,2,1,3,6,5,99.05620000000002,2,2,0
5.52,430.89200000000017,407.70800000000014,430.1407828960001,158,-2.265436189766361,1046.6624409584083,21.087211190881018,16.29197187207304,17.04790081809149,14.52920844090216,9.919775535815184,7.405230169510408,7.841665949982392,-2.68,20.587047709219515,8.99158784846648,4.55804364182131,178.00971837154376,9.499376414562832,5.098681808301038,11.600939890232516,24.092162621793246,14.59805822286387,44.31204089012665,41.60472665916985,108.98,0.0,7.610011233244158,30,8,1,2,7,9,6,112.07280000000004,3,1,0
5.52,384.465,364.3050000000001,384.13684488,140,-2.382555135449227,1008.7530389944686,18.380104409694475,14.643371448151584,15.459868029079312,13.186673185801062,9.039400877047822,6.84969197492702,7.880340856853386,-2.4899999999999998,16.666873335194346,6.592063910018048,3.1774099681777304,158.9370554446398,4.9839785209472085,4.9839785209472085,12.13273413692322,23.4303845631112,14.951935562841626,18.504503281221933,6.4208216229260096,109.15999999999998,0.0,6.435106348196488,27,8,1,2,8,9,4,106.5068,3,1,0
5.52,458.5260000000002,432.3180000000002,458.2178720720001,174,-2.368769266836312,1341.5716264582447,22.907202147189928,18.852404664433745,18.852404664433745,16.759152830872495,11.74314609596295,8.645541113777536,8.645541113777536,-3.79,20.79130690035145,8.863967960896016,3.896900849619665,196.1177234351724,19.467333456457247,5.098681808301038,0.0,36.3020807676223,24.566015264758285,19.26246486877803,29.620453544546844,100.78,0.0,7.0617960295065485,34,10,1,3,9,10,4,129.57420000000002,7,1,0
5.52,425.89200000000005,407.7480000000001,425.08886531600007,148,-2.591775019254178,1049.952083858523,20.051677284948283,14.954803014342309,16.527228541288487,13.258857377976812,8.800323699838572,6.947363181436408,8.640121948463564,-2.1,19.22661246872044,7.055088516426009,3.3793586082867546,168.2540882965249,18.28020650991247,5.098681808301038,11.600939890232516,22.293467650668777,19.9148468268702,44.19241289485915,33.81129644025245,85.31,23.913390555742005,29.92942538189288,28,6,0,3,6,10,3,104.07460000000002,3,0,0
5.52,365.44100000000014,342.25700000000006,365.19640835600006,140,-2.4327223560221354,930.462682790429,18.639617433688315,15.298652327413402,15.298652327413402,13.224677988261847,9.177128742257384,6.705701910014064,6.705701910014064,-3.0,17.415637860082306,7.7091412742382275,3.8996539792387535,157.20038756271975,14.951935562841626,0.0,6.06636706846161,24.12945596722257,29.569328503960225,18.88348407499998,12.84164324585202,87.45,0.0,2.0172380479700243,27,8,0,3,7,8,5,103.36940000000004,5,0,1
5.52,381.43600000000015,358.2520000000001,381.180089596,146,-2.2741324125743985,994.4247714016944,20.095647359318296,15.960828531654622,15.960828531654622,13.528407103102724,9.265148606327928,6.364207495538307,6.364207495538307,-3.26,19.50016646070725,8.619019110759503,4.1745398779964304,162.48773022298354,4.9839785209472085,0.0,32.04657560476608,15.956712484050197,14.45098789958904,20.392230805293824,24.205463075150064,93.3,10.830490778169176,1.9751051902242376,28,8,2,1,6,8,8,108.57060000000004,4,2,0
5.52,307.401,286.233,307.17969567200004,118,-2.307678539809652,788.7160982698861,15.484916895309068,13.073327115139248,13.073327115139248,11.398979485566358,8.241204016461547,6.054622681321638,6.054622681321638,-2.4,14.208733122665905,6.380383153298959,3.0521908745400075,135.32949958273286,9.967957041894415,0.0,12.13273413692322,17.584699561309996,19.685440252162543,12.84164324585202,12.84164324585202,54.25,0.0,2.068371232943744,23,5,0,3,5,5,4,92.50640000000004,3,0,2
5.51,384.87100000000015,363.7030000000001,384.1465369720001,140,-2.296986682041921,985.245257869516,18.965890847321376,14.969890180928829,15.72581912694728,13.02487714325259,8.924868166019726,6.915595103506402,7.352030883978387,-2.64,17.757866010054375,7.169916892663747,3.477628387182999,161.67754577606772,9.499376414562832,5.098681808301038,11.600939890232516,17.571616120980202,14.59805822286387,19.386399651764595,23.70254749838545,88.55,0.0,1.570932904799848,27,7,1,2,6,8,4,106.36160000000002,4,1,0
5.5,467.57700000000034,438.34500000000025,467.24335854800006,178,-2.3906214005983712,1381.441518100621,23.614308928376477,19.57505337104504,19.57505337104504,17.259152830872495,12.40423529857679,9.321915212166797,9.321915212166797,-3.78,21.733262561053213,9.461960881701184,4.368844415950859,203.39974484712045,4.9839785209472085,4.9839785209472085,24.26546827384644,17.252469541612683,25.252702687795164,37.76696814999996,37.28857881254899,98.83,0.0,0.0,35,8,1,3,7,8,5,138.6670999999999,4,1,2
5.5,406.4900000000001,380.28200000000015,406.211724072,156,-2.60440134814793,1127.9210807628408,20.71696770287794,16.981195243910364,16.981195243910364,14.48309636446465,10.4356396133737,8.542951345474838,8.542951345474838,-2.97,19.020889857506937,7.3730284522585,3.638092834920748,173.917236412306,4.9839785209472085,4.9839785209472085,24.26546827384644,29.90119233527356,20.26872416684796,31.40827208567429,19.765380445542643,106.17,5.601050810983688,0.0,30,8,1,2,7,8,4,117.94590000000004,3,1,1
5.47,359.817,341.67300000000006,359.11490249600007,130,-2.218706197442431,895.6305209207934,17.811190308942127,13.685052968859909,14.440981914878362,12.096555450524589,7.811568244735666,5.560423442645819,5.996859223117803,-2.64,17.19173578587202,7.499813872426582,3.724989901591699,149.407835755987,9.499376414562832,5.098681808301038,11.600939890232516,17.571616120980202,14.59805822286387,6.4208216229260096,16.778810298694825,82.76,0.0,1.5428270992698,25,7,1,2,6,8,6,97.36500000000002,4,1,0
5.47,309.756,297.66,309.06688968400005,108,-2.1368335181615183,805.7641328553151,15.363596551749426,11.531492915558893,12.287421861577348,10.737183443017882,6.672101897633038,4.583738466849264,4.990938593589871,-2.7199999999999998,14.22709282605009,6.366804622413331,3.125422116527944,132.36448011844814,4.9839785209472085,0.0,29.800041095617345,16.40394758327335,9.967957041894415,0.0,10.488465178920285,54.88,0.0,0.0,22,4,1,2,3,5,3,86.87320000000001,2,1,2
5.46,329.36400000000003,310.212,329.16002284800004,126,-2.435528673990943,764.9331020212223,17.10408352775558,13.32052943362188,13.32052943362188,11.541713895658194,7.619017484977042,5.501499518144632,5.501499518144632,-2.94,15.93681819515288,6.66762279731914,3.352820762957486,138.38663534523508,4.9839785209472085,5.098681808301038,6.06636706846161,5.687386274683562,20.08125186839976,0.0,20.976930357840565,118.17,11.814359458703011,1.4169535217668334,24,9,0,2,7,9,4,88.99880000000003,4,0,1
5.46,318.785,307.69700000000006,318.02297627200005,106,-2.119837172972618,816.2937617762396,14.819626477379408,11.091374824228156,12.663800351174338,10.185871848001629,6.159161718125805,4.298252015324753,5.6459187222152165,-2.11,13.854018367885212,5.712389466182516,2.701617830012475,129.88825307748778,0.0,0.0,11.600939890232516,28.57725594174345,4.9839785209472085,0.0,10.357988675768818,51.22,0.0,6.192541790893312,21,4,1,2,4,6,3,85.57720000000002,1,1,1
5.46,422.49300000000017,396.2850000000002,422.2178720720001,162,-2.4037020131566766,1069.2338271543374,21.04539482762413,17.25087069224728,17.25087069224728,15.275989583278104,10.677995057842466,7.753000849967695,7.753000849967695,-3.24,19.707461756625573,8.86334533658212,4.30103340022551,179.25075745250177,4.9839785209472085,4.9839785209472085,0.0,25.607451072251987,29.81980233558652,18.88348407499998,12.84164324585202,112.99,0.0,7.298348355858137,31,10,0,3,9,10,5,117.75710000000002,5,0,0
5.45,415.9500000000002,393.7740000000001,415.12335900400006,146,-2.3673545200477317,983.641428516286,19.50986092169139,15.613087630696947,17.185513157643125,13.652198343190411,9.330880987026186,6.988671621408676,8.336338328299137,-2.22,19.111903235636287,8.426176651903862,3.9660873037432185,172.48787321558922,9.967957041894415,0.0,11.600939890232516,27.154844675149484,15.284745645900747,12.84164324585202,23.199631921620835,70.15,0.0,0.8940495340394518,28,6,1,2,6,8,5,115.68390000000004,3,1,0
5.44,321.3400000000001,306.22,321.12257472000005,120,-2.1828784846410247,902.3541879708646,17.10408352775558,12.93164005932386,12.93164005932386,11.541713895658194,7.216531976529797,5.15751828396111,5.15751828396111,-3.4799999999999995,15.417012010638263,6.330830765134218,3.1442905778831096,137.68009639343057,4.9839785209472085,5.098681808301038,36.39820241076966,11.381314269532025,14.76446326439343,0.0,20.976930357840565,102.9,11.814359458703011,1.4062765075165868,24,7,1,2,5,7,4,89.35210000000002,3,1,1
5.43,324.34000000000003,308.21200000000005,324.122240372,122,-2.1259664203202115,901.7419756818654,16.94094682093905,13.00861016682074,13.00861016682074,11.723876650462412,7.278167043052081,4.944901070069016,4.944901070069016,-3.19,15.696053153194882,6.926833177500684,3.108637832507109,137.7686780562246,9.499376414562832,5.098681808301038,18.218407282129373,25.60090935208709,14.59805822286387,0.0,15.921440167465814,88.75,0.0,6.820145395930027,24,7,1,2,6,7,5,90.05400000000002,3,1,0
5.43,311.36600000000004,298.26200000000006,311.0728476560001,110,-2.116592280198636,769.5997203623508,15.363596551749426,11.81532448509814,12.631821066025866,10.75835149307306,6.573993637046478,4.462224719710733,5.320327571568752,-2.73,14.217519400971987,6.360302590223861,3.1214078553842497,131.18006450588143,4.9839785209472085,0.0,0.0,7.109797541277533,9.967957041894415,0.0,10.488465178920285,64.11,0.0,5.081814664358163,22,5,1,2,5,6,4,86.29220000000001,2,1,1
5.42,300.749,287.64500000000004,300.07778871600004,106,-2.13022535368136,812.2937617762396,14.819626477379408,11.376412215486894,12.13234116150535,10.185871848001629,6.568952491231873,4.555259397150624,4.991695177622609,-2.3999999999999995,13.577000659817138,5.535354273192112,2.598422674658449,126.1238841047944,9.499376414562832,5.098681808301038,24.591044158384747,6.196843571613076,14.59805822286387,13.344558822616634,22.845177367156435,59.290000000000006,0.0,1.5631123061364465,21,5,1,2,4,6,3,81.77020000000002,3,1,0
5.42,282.303,268.191,282.111675688,106,-2.125697375095703,810.2937617762396,14.819626477379408,11.699589251754984,11.699589251754984,10.185871848001629,6.431682518643234,4.603974893028071,4.603974893028071,-2.89,13.10974753475477,5.240306383550188,2.428139389926269,120.93416310741962,9.499376414562832,5.098681808301038,6.06636706846161,18.99402738757417,14.59805822286387,6.923737199690624,15.921440167465814,68.52,0.0,6.812792894935752,21,6,1,2,5,6,3,78.67120000000003,3,1,0
5.41,386.437,368.2930000000001,386.116109436,140,-2.3831559138122698,1007.569933217011,18.802754140504845,14.396919200236196,15.213415781163922,13.114193540729628,8.467468555871909,6.019170697739446,7.049819579665812,-2.979999999999999,17.434638716503006,7.331037118790162,3.618189390963119,157.73946658381615,4.9839785209472085,4.9839785209472085,12.13273413692322,29.97514096902377,14.951935562841626,0.0,0.0,126.23,5.907179729351506,6.303732299916324,27,9,1,2,8,10,5,104.1878,3,1,0
5.4,354.32200000000006,340.2100000000001,354.09641954800003,132,-2.1667226477451704,1011.3108110402726,18.681433796945203,13.45486325974539,13.45486325974539,12.452397498181154,7.683536079479505,5.481063315728068,5.481063315728068,-3.75,17.085370390052077,7.012788592123132,3.5080277574872167,146.58882606183016,4.9839785209472085,0.0,18.19910120538483,22.3775341069762,9.551078168738565,12.965578028838586,16.778810298694825,127.36,16.799796066121026,1.595938523557571,26,9,2,1,6,9,6,93.03540000000002,3,2,0
5.4,367.4090000000001,346.2410000000001,367.164439532,140,-2.182723307860839,980.3905048972424,19.38854057813175,15.253721750468074,15.253721750468074,12.952397498181154,8.612906702921073,6.494154088381602,6.494154088381602,-3.26,18.528682956515123,7.962166149217873,4.291836166050256,156.12278810858697,4.9839785209472085,0.0,18.19910120538483,15.956712484050197,14.45098789958904,12.965578028838586,16.778810298694825,93.3,10.830490778169176,1.9663551902242375,27,8,2,1,6,8,7,103.95360000000002,4,2,0
5.4,388.40500000000014,372.2770000000001,388.084140612,140,-2.1260950612246736,1137.18620640431,19.604083527755577,14.299582380483573,15.1160789614113,12.796862180437596,8.082733381257109,5.844799869647081,7.953948433109107,-3.27,18.51897891630461,7.155234876313399,3.9496728208052425,154.04849710478163,13.401775505276143,0.0,12.990104268152232,26.60504956631476,9.967957041894415,18.24004229813441,23.70254749838545,135.06,20.66774391458668,24.339249682925107,27,9,2,1,6,10,6,99.48710000000004,2,2,0
5.4,345.38000000000005,330.26000000000005,345.0783269600001,124,-2.12851339282605,1024.7334889858146,17.319626477379405,13.054470796836242,13.870967377763968,11.397196713406814,7.010721621005694,5.168361367200658,7.184096941943508,-2.87,16.004266748087698,5.969217662443483,2.9549059940453293,138.371459939855,13.401775505276143,0.0,0.0,23.256118783175864,9.384673127209002,4.895483475517775,10.357988675768818,89.77,9.837253136417502,30.1495138758055,24,7,1,2,6,8,4,89.24900000000004,2,1,0
5.4,282.259,272.179,282.07529018,104,-2.1259949276729517,807.8612195056193,14.819626477379408,10.737974215908514,10.737974215908514,10.131030293135234,6.138810384387525,4.364121533411744,4.364121533411744,-3.22,12.79567188517576,5.044572581241027,2.5681294872294287,118.32827237980524,4.9839785209472085,0.0,18.19910120538483,15.956712484050191,9.967957041894415,0.0,10.357988675768818,100.92,10.830490778169176,0.0,21,7,2,1,4,7,3,77.14330000000001,2,2,0
5.39,380.79100000000005,367.68700000000007,380.0676179560001,134,-2.1240638016551125,1142.7250108878218,18.802754140504845,13.834168397022673,14.590097343041128,13.097356788324024,7.961514612711814,5.640135915295096,6.076571695767081,-3.58,16.86523824941649,6.9688291957083575,3.5357613091961166,158.35887306376813,9.499376414562832,5.098681808301038,17.667306958694127,11.884229846296638,14.59805822286387,0.0,10.357988675768818,88.75,5.907179729351506,7.292180088986247,27,7,2,2,6,8,4,100.573,3,2,0
5.38,392.86800000000017,375.73200000000014,392.0709890840001,136,-2.229663136520263,946.902729305769,18.681433796945207,14.192528634721874,15.764954161668056,12.528407103102724,7.742984572242711,5.476128946451987,6.823795653342451,-2.4200000000000004,18.373445084210505,7.858495630060732,3.7181690915265473,158.75679482402347,9.967957041894415,0.0,11.600939890232516,41.38098147786945,9.967957041894415,0.0,10.357988675768818,87.58,0.0,6.057130913016219,26,7,1,2,7,9,6,103.72800000000004,3,1,0
5.38,298.3020000000001,284.19000000000005,298.106590308,112,-2.124594788877415,828.5205533492611,15.526733258565956,12.107837542218846,12.107837542218846,10.723876650462412,6.544054954339028,4.466451029465893,4.466451029465893,-3.09,13.873135717946766,5.72466364992671,2.436961371645425,126.0477083369265,9.499376414562832,5.098681808301038,0.0,26.103824928851704,14.59805822286387,0.0,10.357988675768818,77.75,0.0,11.934713183508276,22,7,1,2,6,7,4,80.48620000000003,3,1,0
5.37,360.75700000000006,347.6530000000001,360.06253257600014,128,-2.1577792093535324,940.7843446840512,17.811190308942127,13.101157086878484,13.85708603289694,12.07971869811898,7.171141570799796,4.905526116597397,5.341961897069381,-3.13,16.71817408357552,7.182701031549713,3.691085542966436,146.87743877824855,14.293913598634653,5.098681808301038,11.600939890232516,18.99402738757417,14.59805822286387,0.0,10.357988675768818,94.82,11.876485017303356,11.380928450119695,25,8,1,2,7,9,5,89.90320000000001,3,1,0
5.37,276.4090000000001,256.249,276.14086764,102,-2.358447805172024,543.1244696520388,13.242276208189782,11.46506754765806,12.281564128585783,9.237183443017884,6.849740625747216,5.47510041268528,6.369666531123691,-1.2000000000000002,12.814692378328742,5.426675637906941,2.717296786389414,117.41612849899174,9.967957041894415,0.0,0.0,5.386224214464796,14.867866772744891,37.76696814999996,25.68328649170404,41.05,0.0,0.0,19,4,0,2,5,5,3,80.76870000000005,3,0,0
5.37,285.278,273.182,285.091354844,106,-2.122320921500986,813.5388742740762,14.819626477379408,11.207690398453876,11.207690398453876,10.185871848001629,6.260867535578852,4.38742224039341,4.38742224039341,-2.89,13.10974753475477,5.240306383550188,2.428139389926269,119.51510841500276,8.905812941290442,5.098681808301038,6.06636706846161,30.074179596887426,9.61407970191666,0.0,10.357988675768818,55.63,5.817220841045895,20.00482802150551,21,5,1,2,4,6,3,76.09720000000003,2,1,1
5.37,472.57100000000014,444.34700000000026,472.189274376,176,-2.39283506140161,1144.147593892244,22.949018510446816,17.99135766825344,18.807854249181165,16.02920844090216,11.242473944091987,8.72286924690024,9.753518128826602,-2.5699999999999994,22.2335305315419,9.353325433396526,4.464023791177978,193.66597992930733,4.9839785209472085,4.9839785209472085,12.13273413692322,22.362427850981625,20.26872416684796,43.55407930257056,19.26246486877803,155.42000000000002,24.16767965080596,0.9490735140347336,33,10,1,2,10,11,6,127.6032,2,1,0
5.36,483.5360000000002,458.3360000000002,483.21312104000015,182,-2.2531793961967623,1383.3125595725955,24.907202147189924,19.67905823975955,19.67905823975955,17.5468465311072,11.603954642117955,8.564669284530549,8.564669284530549,-4.67,23.089681412302056,10.300129274742194,5.688242583171273,206.97484763099115,19.935914083788838,5.098681808301038,6.06636706846161,23.61999867029306,35.03318743124139,19.386399651764595,39.51250159854104,139.61,11.814359458703011,1.4644856566342024,36,11,0,4,9,11,9,133.04509999999996,6,0,2
5.35,300.2490000000001,291.177,300.065868368,110,-2.1260121297360297,890.6802641511686,15.689869965382488,11.038588419728114,11.038588419728114,10.524877143252588,6.238476223415097,4.508443478152058,4.508443478152058,-3.29,13.68203547366416,5.243385975100734,2.6153453579752632,122.49380778273148,9.374393568622027,0.0,6.06636706846161,15.956712484050191,9.967957041894415,0.0,10.357988675768818,100.92,16.64771161921507,13.08837127526903,22,7,2,1,4,8,3,77.10130000000001,2,2,0
5.35,452.5840000000003,424.3600000000002,452.199445136,168,-2.4032233379327312,1174.9336010383902,21.492988584816835,18.02420481570507,18.840701396632795,15.759152830872498,11.601679373756909,8.888956908095887,9.888027674858666,-2.4899999999999998,20.140661273392347,8.457142747225186,3.8887373959856992,189.9659063496889,4.9839785209472085,4.9839785209472085,12.13273413692322,23.4303845631112,20.26872416684796,37.6430333670134,37.164644029562425,95.17,0.0,6.672640016545,32,8,1,2,8,9,5,127.99310000000004,3,1,0
5.33,323.378,306.242,323.105210404,118,-2.3536411723708053,638.610728804996,15.689869965382488,11.624545579353716,12.441042160281444,10.596555450524589,6.857380530142208,5.238111926849498,6.132678045287909,-1.81,15.099816304393965,6.127713044857051,2.7525578125194445,130.24408020887125,9.967957041894415,4.9839785209472085,0.0,17.70925870859326,14.951935562841626,24.670595227570573,6.4208216229260096,137.41000000000005,18.249773604644567,0.0,22,8,0,2,9,9,4,82.16950000000001,3,0,0
5.33,362.773,347.6530000000001,362.07818264000014,130,-2.216818122933568,898.7270296964858,17.811190308942127,12.963544747326848,13.719473693345304,12.07971869811898,7.392014835970522,5.188120294906558,5.624556075378542,-2.68,17.153053800207758,7.473775517411881,3.8745533224947786,147.19083895308995,9.499376414562832,5.098681808301038,11.600939890232516,18.49111181080956,14.59805822286387,6.103966387748303,10.357988675768818,108.98,18.618028081612728,6.918714668791028,25,8,1,2,7,9,6,90.9798,3,1,0
5.33,364.7920000000001,351.68800000000005,364.0727033360001,128,-2.1240217841425912,1079.3040950140014,17.932510652501772,13.46430507071234,14.220234016730796,12.703509938206668,7.827224212438875,5.455832971043613,5.892268751515596,-3.3799999999999994,16.108152369251922,6.854824362629049,3.2238375328433224,153.56463931157214,9.499376414562832,5.098681808301038,29.800041095617345,11.884229846296638,14.59805822286387,0.0,10.357988675768818,68.52,0.0,7.396369712494051,26,6,2,2,5,7,4,98.90820000000002,3,2,0
5.33,377.8530000000001,361.72500000000014,377.060090052,130,-2.126235889174945,913.2895054045988,17.811190308942127,13.375451712911584,14.947877239857766,12.117723500579764,7.499692584000215,5.141725251855558,6.489391958746023,-2.35,17.47230332155244,7.689383736353432,3.841313158466103,152.96223324208506,4.9839785209472085,0.0,11.600939890232516,35.184137906256375,4.9839785209472085,0.0,10.357988675768818,83.48,0.0,6.150104589171714,25,6,1,2,6,8,6,101.15270000000004,1,1,1
5.32,356.4300000000001,332.2380000000001,356.19607400800004,138,-2.403535305302281,782.0134819380737,17.76937394568524,14.701742962868114,14.701742962868114,12.809663088089318,9.167509658506209,6.615153297891511,6.615153297891511,-2.45,16.988496813389084,7.839102310984525,3.706667321738228,151.55488335788164,0.0,4.9839785209472085,6.06636706846161,18.907691923874296,20.26872416684796,18.88348407499998,12.84164324585202,95.17,0.0,5.400882758215009,26,8,0,2,7,8,4,100.63510000000004,3,0,1
5.32,295.367,282.26300000000003,295.07793303600005,104,-2.1178072865720448,767.9579706757672,14.656489770562878,11.407076194634277,12.223572775562005,10.220346690612274,6.461621201350685,4.603202906966859,5.461305758824879,-2.53,13.452934264138138,5.846624054381462,3.1434170593241246,126.06651927637454,4.9839785209472085,0.0,12.13273413692322,0.0,9.967957041894415,6.923737199690624,16.051916670617278,54.88,0.0,0.0,21,4,1,2,4,5,3,84.47720000000002,2,1,1
5.31,385.855,365.6950000000001,385.13055256000007,140,-2.419071661874363,973.6433433999056,18.802754140504845,14.676616800422629,15.432545746441084,13.16903509559602,8.939050119910593,6.587281929125726,7.023717709597711,-2.64,17.757866010054375,7.538870050895631,3.477628387182999,161.131888831251,9.499376414562832,5.098681808301038,11.600939890232516,30.22033891464108,14.59805822286387,25.30430569792599,29.620453544546844,82.76,0.0,1.5557774784828056,27,7,1,2,6,8,4,104.46300000000002,4,1,0
5.31,420.51700000000017,392.2930000000002,420.227374136,162,-2.3832385557109053,1102.6621616584343,21.04539482762413,17.640520389930792,17.640520389930792,15.275989583278104,11.0722344955615,8.077278865907347,8.077278865907347,-2.9699999999999998,19.961874085029365,9.032136409763392,4.401129855078626,180.8114614906087,4.9839785209472085,4.9839785209472085,24.26546827384644,24.42439264149056,19.851845293692104,12.84164324585202,12.84164324585202,86.38,0.0,5.444876821706103,31,8,1,2,7,8,6,122.79040000000002,4,1,1
5.3,332.747,319.64300000000003,332.06761795600005,118,-2.1348019453235887,849.6092010890918,16.233840039752504,11.938980882637264,12.69490982865572,11.185871848001629,6.817319365295635,4.612786879121822,5.049222659593807,-2.64,15.263174913034714,6.635881143273636,3.2515683814527394,136.03166308649733,9.499376414562832,5.098681808301038,11.600939890232516,18.49111181080956,14.59805822286387,0.0,10.357988675768818,88.75,0.0,6.897175029978662,23,7,1,2,6,8,5,84.97300000000003,3,1,0
5.29,472.57100000000014,444.34700000000026,472.189274376,176,-2.39283506140161,1144.147593892244,22.949018510446816,17.99135766825344,18.807854249181165,16.02920844090216,11.242473944091987,8.72286924690024,9.753518128826602,-2.5699999999999994,22.2335305315419,9.353325433396526,4.464023791177978,193.66597992930733,4.9839785209472085,4.9839785209472085,12.13273413692322,22.362427850981625,20.26872416684796,43.55407930257056,19.26246486877803,155.42000000000002,24.16767965080596,0.9490735140347336,33,10,1,2,10,11,6,127.6032,2,1,0
5.29,388.45300000000015,368.2930000000002,388.13175949999993,142,-2.354447484752489,947.4571883198612,19.12902755413791,14.279246117732969,15.095742698660697,12.973565548236332,8.500635166840553,6.587767340810357,7.618416222736723,-2.53,17.862524180662916,6.890506769284031,3.164542923682809,158.26563543761912,4.9839785209472085,9.967957041894415,12.13273413692322,27.92587934267862,14.951935562841626,24.670595227570573,6.4208216229260096,163.43,24.16767965080596,0.9919841332742668,27,9,1,2,10,10,4,104.0879,3,1,0
5.28,344.374,328.24600000000004,344.12732575200005,128,-2.1246947735298565,1073.5761558716822,17.932510652501772,14.086340597703115,14.086340597703115,12.75835149307306,8.092366121166192,5.681325162217696,5.681325162217696,-3.67,15.834343222171636,6.67935947047468,2.8830923793733856,149.62631519908706,9.499376414562832,5.098681808301038,36.39820241076966,18.99402738757417,14.59805822286387,0.0,10.357988675768818,68.52,0.0,7.022195111069118,26,6,2,2,5,6,4,99.37020000000004,3,2,0
