pIC50,NumValenceElectrons,Chi0,Chi0n,Chi2n,Kappa1,fr_pyridine
7.71,180,25.095647359318303,19.756057804447558,9.04168368016905,25.01138052183746,2
7.71,204,26.97396253682914,21.11783566682223,10.0661458605071,26.38002543454986,0
7.71,182,24.949018510446816,20.206900617877263,9.260538435630648,24.13494809688581,2
7.71,174,22.664561460070644,18.86622576389769,8.887220497026062,22.3188046072558,0
7.7,160,22.664561460070644,17.565793902944442,7.090251024430034,20.673451885937677,2
7.7,156,20.501424753254117,16.765652294286536,8.078461858949408,19.020889857506937,1
7.7,176,22.907202147189928,18.52898230902148,8.482898475975842,21.443764095563328,0
7.7,178,24.457454678884098,19.186153743928774,8.625747308707632,23.593247407339582,2
7.7,158,20.380104409694468,16.19997484339272,6.757110500430074,21.468419010331534,1
7.7,152,20.543241116511005,15.999793836690715,7.221770141490544,18.87306205617493,0
7.7,164,21.53480494807372,16.784250887066893,8.307420236263122,20.37699827724704,0
7.7,140,18.639617433688315,15.287909562187764,6.833386429297244,17.729329976387312,1
7.7,182,23.777445635193004,19.69808428774724,9.133797294350156,22.05115389587692,0
7.7,130,17.10408352775558,13.170406209369215,4.839237019308299,18.5571117446794,1
7.7,196,25.89876597875265,20.86088597282539,9.530866935156215,24.50353705420146,1
7.7,186,24.86323207281991,19.779631709370697,9.42680182396907,22.80063203554512,1
7.7,158,21.794317972067567,16.395361512768872,6.921855521867631,20.731065966955285,1
7.68,208,27.10587275993919,22.78081948796353,11.32863331665764,25.34524494115446,0
7.68,162,21.794317972067567,17.5664013406547,7.747523736911028,21.048102546803847,1
7.68,196,25.89876597875265,20.730749299135724,9.368434156949302,24.437504333435808,0
7.68,124,17.104083527755584,13.752375656255024,5.653153101648372,16.197057917220064,1
7.68,196,25.52852249074957,21.449921466689297,10.96615718021982,23.66966147301132,0
7.68,162,21.04539482762413,17.13455511802156,7.653051932616475,20.103321311408287,1
7.68,168,21.957454678884098,18.457977473433825,8.936206868525181,21.548206671462054,0
7.68,160,21.46589084732138,16.01795202237524,7.2587714746317,20.13616280733652,0
7.68,176,23.164561460070644,19.383343419916425,9.764214387625492,21.815771056869863,1
7.66,152,19.672997628507925,17.26527213259379,8.519422848654798,19.17881184877256,0
7.66,120,16.518297090128677,13.191353262507524,5.847323335650563,14.386567697491763,1
7.66,162,21.424074484064487,17.942229938874267,8.700040206766698,19.961874085029365,1
7.66,152,18.76093777724796,16.66030676130397,8.510908545801517,18.401849750346106,1
7.66,192,25.354795904382627,21.12073401855761,9.681994510981625,23.806168598766213,0
7.66,206,26.60587275993919,22.467759736084144,10.246519947238257,25.9311116332089,1
7.65,186,24.52636877963644,19.02364251794917,9.116012844876872,23.861997311690477,0
7.64,176,23.65612529163337,18.985392396344203,8.616026806100098,22.2335305315419,1
7.64,214,28.02852249074956,22.674666338080883,11.360698014426656,26.57077909270217,0
7.64,200,26.64768912319608,21.63051628120793,9.73347982762399,25.468754530701663,1
7.64,154,20.664561460070644,16.654494375069966,7.799639598867745,18.95515587337833,0
7.64,146,19.672997628507925,14.877758309699944,6.781573971043727,18.51992381198347,0
7.64,174,22.949018510446813,18.314780023665705,8.960414053675946,21.815771056869867,1
7.64,204,27.09528288038879,21.988079154825307,10.908606483380566,25.845861300802085,0
7.64,152,19.794317972067567,16.01920004637115,7.676011720444197,18.53302150452039,0
7.64,164,21.534804948073727,17.115148908341126,8.144306222058521,20.37699827724704,0
7.64,172,23.25878406613483,16.696910860896814,7.586010576585183,21.923695425102192,0
7.64,156,21.50986092169139,16.555296456862983,6.801442973336994,21.009820882564952,1
7.63,154,20.595647359318303,15.493388157685658,6.836562531648725,19.17881184877256,0
7.63,176,24.33613433532445,19.30922437064034,8.722101686247903,24.11912700006634,2
7.62,126,17.104083527755584,13.372735497239358,5.596988017734094,16.04281542348322,1
7.62,134,18.095647359318303,13.891779588353709,6.150995409103325,16.59050635280719,0
7.62,150,19.63118126525104,16.4481952107835,7.8841026111911425,18.121028478169052,1
7.62,152,20.501424753254117,16.115529070033872,7.431953544316845,18.89882699175752,1
7.62,148,20.38010440969447,15.99420872647423,6.896761875712165,19.22661246872044,1
7.62,168,21.91563831562721,17.565305995530828,7.944967056901322,21.04817770423877,0
7.62,176,23.49298858481683,18.99921349580815,8.456980381916736,22.699390365673004,1
7.62,142,19.22540387131522,15.320909595314626,6.407089985288262,19.06273978784488,1
7.62,150,20.38010440969447,15.90804212715458,6.834283395781592,18.815767992707087,1
7.62,174,22.41563831562721,19.06317012074116,9.94683578729987,21.070715442146028,0
7.62,136,18.258784066134837,13.6491094440433,6.263272550978501,17.035920628639268,1
7.62,198,25.1916591975661,21.09311891645741,10.270651859252714,24.59789275165584,0
7.61,176,24.200095366003374,18.38057991072961,7.765166705360403,22.442611749321717,1
7.61,186,24.64768912319608,19.677337413798742,8.843575742652849,22.43500371785997,2
7.6,146,19.509860921691395,15.6053666456908,7.015805414771136,18.6439514804065,1
7.6,186,24.48455241637955,19.706185434446137,9.080103377915943,23.204311594114102,1
7.6,190,25.35479590438263,20.17910337971392,9.642316877676471,23.354661844428133,1
7.6,180,24.647689123196084,19.13551346703664,9.084309760529743,21.96696837189936,0
7.6,148,19.388540578131757,15.507269502552685,6.050178767357435,21.1040682651283,1
7.6,158,20.82769816688717,16.077144105880343,7.953866845669848,19.434485875805475,0
7.6,126,17.225403871315223,13.815904825980704,5.911542820175331,15.5232,1
7.6,172,23.164561460070644,18.744905420338046,9.145357145388472,21.19964606718728,0
7.6,194,25.612155217263343,19.533179461455315,9.159343125800362,25.04732939019988,0
7.6,156,20.131181265251037,16.609991253331977,8.636359141843009,18.29262817838697,0
7.59,178,23.492988584816832,19.231084320874096,8.516113522792569,22.5091651978169,1
7.58,162,21.208531534440663,17.726686989250442,8.282349081008144,19.961874085029365,1
7.58,154,20.501424753254117,16.63836667881766,7.485905440669316,18.76744553665189,1
7.58,188,25.777445635193,20.30360980323273,8.748433955365433,24.817638265782676,1
7.58,196,26.225039392385707,21.21806868475,10.33322036726429,24.296051107291696,1
7.58,188,25.354795904382627,20.378489175894316,9.945834193683018,23.147950186466552,1
7.58,156,20.338288046437583,16.856443501247366,7.78936826570039,19.020889857506937,1
7.58,158,20.543241116511,16.037418477458758,7.41697305013444,20.23204770889713,0
7.58,150,20.38010440969447,15.299827699627754,6.578105469443386,18.815767992707087,0
7.58,186,24.81082583001261,19.33337861644606,9.32619615284152,23.04464941533186,1
7.57,192,25.940582342009534,20.613211059181047,9.429815868505791,24.817638265782676,2
7.57,202,26.235629271936112,22.157028247875843,11.405306293428062,24.7483251579813,0
7.57,186,24.48455241637955,19.836322108135803,9.213005405272924,23.2700803443833,0
7.57,158,20.338288046437583,16.817098034518526,7.740471517788452,19.472120098892105,0
7.57,208,27.20009536600337,22.87966670166889,12.11095004876318,26.063762784524307,0
7.57,176,23.871668241257183,18.788067877807983,8.396545065577063,22.1670325702925,1
7.57,192,24.769009466755723,20.44319587139457,9.958741471454344,22.66941446530117,0
7.55,146,19.672997628507925,14.916343453043291,6.716285096132625,18.453161510686105,0
7.54,152,20.501424753254117,16.231844644259596,7.493091300751565,18.504906827591437,1
7.54,132,18.13746372257519,14.406115692058966,6.327860299606908,17.00803372505024,1
7.54,148,20.38010440969447,15.916478295591858,6.380118235590966,19.035453872209203,1
7.52,174,22.363232072819912,18.933033447051496,9.427305906028424,21.00549077957086,1
7.52,152,19.67299762850792,15.492868062206174,6.4309778872699965,20.493126261325983,1
7.51,140,18.802754140504845,14.806753474112297,6.727834102413706,17.757866010054375,0
7.51,192,25.517932611199164,19.98807915482531,9.722416619962768,23.98507515499116,1
7.51,162,21.424074484064487,17.688302025096913,8.858444260216398,19.961874085029365,1
7.5,156,21.250347897697548,16.19997484339272,6.938129824440563,19.580560152411564,1
7.5,208,27.691659197566093,21.968839975759312,10.5362790419449,26.310241133030377,1
7.5,190,25.31082583001261,21.018257586922505,10.836072478808369,22.466164221643936,1
7.5,186,24.64768912319608,19.677337413798742,8.843575742652849,22.43500371785997,2
7.5,182,24.20009536600337,19.68330268570797,8.85842247698619,22.984926296007156,1
7.5,122,17.26722023457211,13.0940164427549,5.194172568608326,15.40739473112399,1
7.5,168,22.294317972067567,17.836076788991623,8.546466139305595,20.896787777244185,1
7.49,160,21.30275414050485,16.200494938872204,7.018586949990766,20.13616280733652,0
7.48,152,18.76093777724796,16.43841837807817,8.229816214929862,18.336292738184707,0
7.48,152,20.38010440969447,16.007514821696866,7.048805503164676,19.475291819788083,0
7.48,158,20.38010440969447,17.673520423057653,8.47043647715568,19.944472613316115,0
7.48,142,19.50986092169139,15.123965238471152,6.369728114716995,18.27202759471229,1
7.48,184,24.647689123196084,19.77085508925005,9.73469387742437,22.453742091141883,1
7.48,180,24.457454678884098,18.59434178898956,7.981999806710892,23.486911370705037,1
7.47,158,20.380104409694468,16.19997484339272,6.88520826035902,21.468419010331534,1
7.47,154,20.07877502244374,16.895788967976205,8.850792177341953,17.888437101021125,1
7.46,118,15.6480536021256,13.202703465443424,6.605314580256646,14.40529778745038,0
7.46,130,18.095647359318303,13.89229459259502,5.700519201877139,16.43906867599518,2
7.46,152,20.501424753254117,16.400566461292613,7.578695316992227,18.504906827591437,1
7.46,162,21.208531534440663,17.726686989250442,8.282349081008144,19.961874085029365,1
7.46,112,14.77781011412252,12.3662203339527,5.648957429364714,13.275933902419926,2
7.46,162,22.267220234572108,16.910072616586795,7.700854223283836,22.19118069520253,0
7.44,146,18.92407448406449,15.402884472145429,7.0333647366019045,17.597811528201333,0
7.44,148,19.67299762850793,15.192773953866055,6.676133576022313,18.291088907316038,0
7.43,180,24.647689123196084,19.13551346703664,9.080855436835796,21.96696837189936,0
7.43,204,26.81082583001261,20.838383385779977,10.037893099620636,26.504866475902222,0
7.43,182,25.543241116511,18.796443800842184,8.772121783051237,24.154305269127917,1
7.43,152,20.21696770287794,16.673520423057656,7.708841013330465,19.39875450542922,0
7.42,140,18.96589084732138,14.714956624621797,6.232634478969903,16.96952987102625,0
7.42,162,21.587211190881018,17.836657129874187,9.028846289712185,19.811081044945595,0
7.42,166,22.336134335324456,16.39629665707721,7.509142769499626,21.028880630570725,0
7.42,158,22.216967702877938,17.38481892673305,6.787479411146816,21.741796325387607,0
7.42,162,21.20853153444066,17.726686989250442,8.329661725224467,19.961874085029365,1
7.42,150,19.50986092169139,16.726306827557696,7.885712749050289,18.93036695665132,0
7.4,146,19.509860921691395,15.6053666456908,7.0039000329719725,18.6439514804065,1
7.4,146,19.63118126525104,15.707280779570011,7.011917525297014,17.56981919071228,1
7.4,182,24.741911729260263,19.21881875531725,8.657662895093834,23.118256382956943,0
7.4,168,21.54539482762413,18.11595652524121,9.378099082092657,20.140661273392347,0
7.4,168,21.91563831562721,17.56530599553083,7.94842138059527,21.04817770423877,0
7.4,168,22.078775022443743,18.044144072753475,8.436432201850955,20.868410985683614,1
7.39,138,18.80275414050485,14.806708334157936,6.450606861481079,16.988496813389084,0
7.39,158,21.30275414050484,16.161909795528857,7.066575835019499,20.145750111370365,1
7.38,168,22.294317972067567,18.55854551309999,9.445517340796586,20.90624732935288,1
7.38,120,15.689869965382488,14.08138312188378,6.940999263562819,15.282399930999288,0
7.38,190,24.484552416379557,20.22727276007799,9.548513505888325,22.98831916218396,2
7.38,204,26.984552416379547,21.092251054154254,9.809681267844711,25.628090652904827,0
7.38,174,23.001424753254117,19.265652294286536,9.77522508730632,21.853726605856497,1
7.37,162,20.78588180363029,17.26469179171123,8.649930436203409,19.21452011679193,0
7.37,170,22.241911729260263,17.56832777575032,8.557963915170735,21.322771131637843,0
7.37,176,23.112155217263343,18.30843459006373,8.800579668674526,22.2335305315419,0
7.37,118,16.518297090128677,12.801503385634192,5.148831803213416,14.133910870470636,1
7.37,164,21.20853153444066,17.13455511802156,7.90888654524626,20.37699827724704,0
7.36,190,25.35479590438263,20.027424621554147,9.580419815642909,23.533302185610985,2
7.36,136,17.225403871315223,15.201742962868114,7.545086389308297,16.789418243644093,0
7.36,170,23.65612529163336,18.889016079166893,7.6321704863826465,21.19964606718728,0
7.36,178,24.57877502244373,19.441422321974187,8.657497790400408,22.48064067101431,0
7.35,190,25.191659197566096,20.58277435605119,9.836445718069346,23.542707272286908,2
7.35,204,26.984552416379547,21.092251054154254,9.776501978242663,25.628090652904827,0
7.35,152,19.672997628507925,16.972759075473085,8.737215040742354,19.17881184877256,0
7.34,158,20.50142475325412,16.41060545715158,7.531240071935494,19.40626394473257,0
7.33,170,23.58721119088101,18.54699513097427,8.11038926270845,22.22240277684036,0
7.33,202,26.398765978752643,21.750535670508896,11.107024801266189,24.86947416695563,0
7.33,174,23.965890847321376,17.902016609842267,8.529827157551393,22.71427417704899,1
7.33,146,19.509860921691395,15.6053666456908,6.956750330669966,18.6439514804065,1
7.33,170,22.949018510446813,19.27080994929569,9.006023607024447,21.33224438991733,0
7.32,148,19.55167728494828,15.670406209369215,6.54943961496659,21.1040682651283,1
7.31,174,23.070338854006454,18.804037258440065,8.987200493040513,21.12663637350166,0
7.31,148,20.432510652501765,16.046614969281528,7.218931410860527,19.22661246872044,1
7.31,140,18.802754140504845,15.644331950726896,7.065673719615104,17.482147002483266,2
7.31,182,23.777445635193004,19.52168662566244,9.623957186469406,22.303871297326427,0
7.31,154,20.664561460070644,16.336657129874187,7.764692277842094,18.56113967789567,0
7.3,162,20.78588180363029,17.34166189920811,8.588173203171019,19.21452011679193,0
7.3,168,22.622745096813752,17.99211799163893,8.236284140593984,21.360665955663283,1
7.3,148,20.095647359318303,16.191153083317705,7.00749928467572,20.03534326623064,1
7.3,182,24.622745096813752,19.86198131794926,8.547725499628527,24.59003146995546,1
7.3,158,20.50142475325412,17.03264098414235,7.890372450889127,19.472120098892105,0
7.3,182,24.103719048826065,19.44705257214504,9.6588853394196,22.238328978013435,0
7.3,164,21.750347897697548,18.591165384534104,9.415368495694352,19.99015746753688,1
7.3,182,23.708531534440656,18.30741384208533,8.486451105389818,22.594753297355748,0
7.29,122,17.10408352775558,13.777139700134429,5.727750179781512,15.676800346795364,1
7.28,158,21.250347897697548,17.04648012673296,7.946847114818023,20.43349098354312,0
7.28,146,19.67299762850792,15.124210557615331,6.876778580349444,18.672580676050945,0
7.28,166,22.241911729260263,18.023977539687557,8.241183734397694,20.650949235271582,0
7.28,156,21.087211190881018,15.946046929615363,6.765180479334049,19.733738063644168,1
7.28,166,22.457454678884098,18.16793531284117,9.07953905221355,20.2920344000235,0
7.28,182,23.708531534440656,18.39916555162147,8.624078669694024,22.594753297355748,0
7.28,148,20.664561460070644,16.25506241473613,7.192666923500616,18.083612942723835,0
7.27,156,20.338288046437583,17.15530199197005,8.237656001784414,19.058460290203016,1
7.27,172,22.78588180363029,18.72668698925044,8.822085562888462,21.38909020246209,1
7.26,168,22.36323207281991,18.075803441612283,8.290968861985563,19.862393469467136,2
7.26,164,21.04539482762413,17.394068142015403,7.717721946215589,20.37699827724704,0
7.25,166,22.45745467888409,17.92148306492578,8.602467840988783,20.254281201320687,0
7.25,186,24.957454678884098,19.340794036904946,9.726776215158468,23.40413173081974,0
7.25,160,20.33828804643758,17.5301700876143,8.811073524383435,19.80165938630598,1
7.25,150,20.00986092169139,16.604986483998054,8.152896430903064,17.93401604811566,0
7.25,144,18.924074484064487,15.72092189653103,7.199225148957477,17.32738146872296,0
7.24,188,25.75878406613483,19.165726786269943,8.856053205361022,25.074586643120465,1
7.24,122,16.396976746569035,13.30612799327537,6.149378313528334,15.609425461218011,0
7.24,192,25.354795904382627,20.1369363119554,9.360005569146145,24.48466919158556,0
7.24,170,21.91563831562721,17.84166189920811,8.238594291755996,21.322771131637843,0
7.24,184,24.484552416379557,19.759352000638923,9.285812034908991,22.875691978961207,0
7.23,172,23.708531534440656,18.518772591163813,8.27514812125963,21.53125141484778,0
7.23,186,24.86323207281991,19.909768383060367,9.56860293422191,22.866308395495263,0
7.22,168,21.91563831562721,17.56530599553083,7.917920310126122,21.04817770423877,0
7.22,172,22.66456146007064,17.615148908341126,7.808384949840795,22.617785661167883,0
7.22,178,23.87166824125719,19.66755515114842,9.352220637871389,22.148035646142294,0
7.22,182,23.777445635193004,19.260652954897605,8.946177138360346,21.808025408100544,0
7.21,164,21.20853153444066,17.433413608744246,8.400495550308504,20.41476848284905,0
7.21,164,22.078775022443736,17.77080994929569,8.093408101474186,20.131619810848186,1
7.21,168,22.07877502244374,18.765652294286536,9.042073233943688,20.90624732935288,1
7.21,146,20.501424753254117,16.09708336292875,6.798296683899071,17.7471685938879,1
7.2,148,20.380104409694475,15.839508188094978,6.486522314488821,19.035453872209203,1
7.2,136,18.05383099606141,15.020920872331953,6.949890089162134,16.082768989458817,2
7.2,164,21.208531534440663,17.6873415225216,8.20960668901267,20.41476848284904,0
7.2,186,24.64768912319608,19.807474087488416,8.949831891773773,22.43500371785997,2
7.19,144,19.88854057813175,14.435016642969128,6.069228266126766,18.167213385592166,0
7.19,176,23.32769816688717,18.57714410588034,9.624922776899494,22.2715354395951,0
7.19,176,23.752501608810675,18.82301601291317,7.737248854171653,23.622252162905315,1
7.18,162,21.58721119088101,17.590204881958798,8.515904109755121,19.77339647410168,0
7.18,142,18.96589084732138,14.562637280176387,6.198526551214171,17.339648554188408,0
7.18,186,24.48455241637955,20.550109344662705,9.915937067780128,22.72559210889867,1
7.17,158,20.82769816688717,16.154114213377223,7.850857133984188,19.434485875805475,0
7.17,176,23.871668241257183,18.91820455149765,8.538346175829902,22.2335305315419,0
7.17,160,21.37166824125719,16.78329038449158,7.81486837387383,19.434485875805475,1
7.16,120,15.689869965382488,14.08138312188378,6.88627536422331,15.282399930999288,0
7.16,140,18.802754140504845,14.690437899886575,6.728115529103563,18.224379933537257,1
7.16,176,23.00142475325412,17.66653440317003,8.09945638533695,22.110045134255284,0
7.16,144,19.67299762850792,15.007894983389612,6.7253987903546095,18.243438032878316,0
7.16,112,14.77781011412252,12.3662203339527,5.652923506495739,13.275933902419926,1
7.16,174,23.3298518780003,18.69922477282548,8.64194939255091,22.309544746205127,1
7.16,158,20.501424753254117,17.279093232057736,8.457067676211546,19.509759996584297,0
7.16,206,27.57033885400645,23.01516120955752,10.867361458194232,26.62013356448782,1
7.15,152,19.63118126525104,16.40884974405466,7.835205863279204,18.57051317766748,0
7.15,188,25.96589084732137,20.116599056890784,8.592558681136802,25.983143342742515,1
7.15,182,24.57877502244373,19.326452841961515,8.400822312267724,22.9944481997343,0
7.14,124,17.97432701575866,14.11456313751357,6.095086891169234,16.534724023009495,0
7.14,176,23.11215521726335,18.692499177530756,9.074893884243004,22.2715354395951,0
7.14,140,18.802754140504845,14.676616800422629,6.674706027853246,17.757866010054375,0
7.14,182,24.68950548645297,19.18749440819683,8.798838673292165,23.366001921209,1
7.13,148,20.380104409694475,15.922823729193835,7.0455264833244025,18.60578353825672,2
7.13,140,19.08721119088102,15.099401373781568,6.67717425261146,16.880589035477044,1
7.13,168,22.07877502244374,17.63455511802156,8.099831518755023,20.707662321506227,0
7.13,136,18.095647359318303,14.873315838121922,6.681924723232524,16.988496813389084,0
7.12,142,19.509860921691395,14.9692647000919,5.9089464841123664,18.08148548788593,1
7.12,170,22.20009536600338,17.93723059948534,7.932599715247022,20.335658646393,0
7.12,140,18.965890847321376,14.83975350723916,6.79708176869034,17.757866010054375,0
7.11,164,21.424074484064484,16.957671908886567,8.130496746752804,20.32035274766064,0
7.11,184,23.65612529163336,20.15664808618309,10.315638625834334,23.08015693436742,0
7.11,166,22.172997628507925,17.070738426875284,7.736652942923423,21.09616156495197,0
7.1,152,20.501424753254117,16.746246084606106,7.626306793420453,18.504906827591437,0
7.1,150,20.38010440969447,15.79172655292886,6.748876162587849,18.815767992707087,1
7.1,158,20.338288046437583,16.817098034518526,7.740471517788452,19.472120098892105,0
7.09,134,18.802754140504845,14.263163561435023,5.991190303616795,17.206722092049795,0
7.09,154,21.08721119088102,15.993828564781484,6.475861523694299,19.95405457854789,1
7.09,146,19.509860921691395,15.6053666456908,6.956750330669966,18.6439514804065,1
7.09,150,20.38010440969447,15.169691025938086,6.426733718415322,18.74893870263836,1
7.09,148,19.83613433532446,15.21733781855564,6.785956475789642,18.291088907316038,0
7.09,158,20.338288046437583,16.50441844433189,7.366127692776366,19.21820024558947,0
7.09,146,19.346724214874865,15.571606289178446,6.9440932316084885,18.40548358672449,1
7.09,170,21.91563831562721,18.095589812985462,8.181654160672684,21.322771131637843,0
7.08,158,21.58721119088101,17.383098100772248,8.350020469752643,19.33102118908788,0
7.07,158,20.501424753254117,16.427448336835013,7.588339513899463,19.434485875805475,0
7.07,192,25.73347556082299,20.21038258687997,9.68791965348584,23.740281858600977,0
7.07,162,21.20853153444066,17.403509952982354,8.333697363619955,19.93359375,1
7.06,152,18.76093777724796,16.554733952303888,8.357674680749225,18.336292738184707,0
7.05,174,22.78588180363029,17.86592019935043,8.062242254866437,21.929651375372465,0
7.05,186,25.070338854006454,19.444109080455288,8.482065263713874,24.072038640607733,1
7.05,180,23.614308928376477,19.5357079043162,9.321677153727602,22.182162611646085,1
7.04,170,22.241911729260263,17.49135766825344,8.660973626856396,21.322771131637843,0
7.04,162,21.20853153444066,17.726686989250442,8.329661725224467,19.961874085029365,1
7.03,174,22.78588180363029,18.6873415225216,8.749343170892988,21.844237290303,0
7.03,158,20.501424753254117,16.980234741335053,7.927211586719257,19.472120098892105,0
7.03,182,23.91348460451408,17.8404138752122,8.620486858326649,23.922067520798564,0
7.03,168,21.20853153444066,18.50194754780384,9.251368440219643,20.698209348830897,0
7.03,174,23.492988584816832,17.983074385491385,8.022339913740497,22.29053954398773,0
7.02,120,16.355160383312146,13.236083660263033,5.996899764312086,14.667728185142163,2
7.02,146,19.83613433532446,15.29268705550417,6.86821675089727,17.91962758851454,0
7.02,176,23.23347556082299,18.40808726710894,8.967981849831792,21.303804333138157,0
7.02,154,21.181433796945203,16.117559559466095,6.671739072332994,20.590578335220357,1
7.01,158,20.501424753254117,16.980234741335053,7.914921109009104,19.472120098892105,0
7.01,188,24.647689123196084,20.299618259933705,9.441547515219115,22.74435020736151,0
7.01,162,21.208531534440663,17.895408806283456,8.480271755288205,19.961874085029365,1
7.01,136,17.225403871315223,15.318058537093837,7.672944855127664,16.789418243644093,0
7.01,166,21.65612529163337,17.759352000638923,9.299405672380404,19.908746630025057,0
7.01,142,19.08721119088102,15.312093265184602,7.199402590812795,16.731891171626813,0
7.01,158,21.37166824125719,17.745865922913357,8.07388104314822,19.293408428466343,1
7.01,168,22.294317972067564,18.413627237371063,8.968144015152916,20.717115610197684,0
7.0,110,14.819626477379408,12.426682583504528,5.873432619144198,13.83490263384646,0
7.0,148,20.21696770287794,15.806508154968116,6.327568211550474,19.035453872209203,1
7.0,108,14.11251969619286,11.857433461013796,5.695891716342106,13.300336635910009,0
7.0,126,16.61251969619286,13.11336240703225,6.259388289311844,16.042815423483216,0
7.0,208,27.31297954112573,22.18944794012014,10.254888125858658,26.272310796484387,0
7.0,146,20.501424753254117,16.09708336292875,6.804108353335876,17.7471685938879,1
7.0,174,22.78588180363029,17.86592019935043,8.096197649029532,21.929651375372465,0
7.0,126,17.97432701575866,13.301503385634192,5.260875115189621,16.11992715920916,2
7.0,136,17.93251065250177,15.3662203339527,7.240195042004445,16.846280991735537,0
7.0,194,27.241911729260263,19.931157788658435,8.539722646705393,25.143071247390285,0
7.0,140,18.802754140504845,14.560301226196907,6.613568271418527,18.157686761301,0
7.0,140,18.924074484064487,15.077144105880343,6.61759663492675,16.639015591465725,0
6.99,136,18.63961743368832,14.383858424157742,5.874260139264189,17.3206547725985,1
6.99,196,25.898765978752643,21.29270273826741,10.290763094837676,24.36205487020417,1
6.98,140,18.96589084732138,14.525698365648358,6.790047693736576,17.596202467455196,1
6.98,190,24.48455241637955,20.357409433767657,9.65476965500924,22.98831916218396,2
6.97,126,17.97432701575866,13.102117589453794,5.183326893885366,16.59264473526387,2
6.97,156,21.250347897697548,15.916143273853477,7.176300986002512,20.116988993052487,0
6.97,130,17.811190308942127,13.375451712911584,5.070025531818222,17.40456050914931,0
6.96,192,25.02852249074957,20.872951359192417,9.91531878592974,24.08869971518245,0
6.96,174,22.78588180363029,18.388483031798916,8.207196603690544,21.806282884264224,0
6.96,148,19.50986092169139,15.090204881958798,6.405713828445271,18.815767992707087,0
6.96,106,14.98276318419594,11.016666173565271,4.329538097517752,12.786162346499156,0
6.95,172,23.965890847321376,18.051332217194844,8.148406582432337,22.463447485477783,1
6.95,132,17.93251065250177,14.306708334157934,6.133563158186279,16.231006692430956,1
6.95,136,18.25878406613483,13.909382791422637,6.551866727165282,17.168756036829908,1
6.95,118,15.6480536021256,12.6668345377723,5.797245451236054,14.480238222101054,1
6.95,188,24.863232072819905,19.10030706089879,8.942577178078874,22.978931863595985,0
6.92,152,19.63118126525104,16.109991253331977,7.367915725964786,18.53302150452039,0
6.92,116,16.396976746569035,12.03048727302922,4.689693949276289,14.447386328048257,1
6.92,136,18.96589084732138,14.71571694800729,6.537506155180778,16.893676945122408,2
6.92,200,26.22503939238571,20.772156043508737,10.168781738678094,24.98503300598335,0
6.92,176,22.131181265251037,18.793880264041984,9.42433878921519,22.06256326922052,0
6.92,128,17.104083527755584,14.04183747596512,6.302676808441236,16.51541937092753,1
6.91,152,20.501424753254117,16.361981317949265,7.644138803990043,18.57051317766748,0
6.91,146,19.50986092169139,16.265272132593793,7.757827384829584,18.63440903152752,0
6.91,146,19.794317972067567,15.408422288847326,7.090305535522735,17.96205747139294,1
6.9,110,14.518297090128677,12.183677417455735,6.100363828255279,12.174691180695204,2
6.9,160,21.9574546788841,17.493828564781484,7.245705351216734,20.95200267376842,1
6.9,146,19.63118126525104,15.59096520534429,6.950779768862295,17.96205747139294,1
6.89,184,25.311190308942127,18.641162921580364,8.065507885301194,25.590383655916824,1
6.89,156,21.888540578131757,15.565153316658796,6.189980937569391,20.76603637355235,2
6.89,146,19.509860921691395,15.6053666456908,6.956750330669966,18.6439514804065,1
6.89,216,28.89876597875264,23.63127660459343,11.826372936734796,26.542659904032,0
6.89,162,21.260937777247957,17.779093232057736,8.56774486059402,19.961874085029365,1
6.89,162,21.587211190881018,17.836657129874187,8.987623596950888,19.811081044945595,0
6.88,140,18.802754140504845,15.006139270292694,6.809770255908998,17.292166771076165,0
6.88,136,18.63961743368832,14.253721750468074,5.809191802419355,17.3206547725985,1
6.87,134,18.0956473593183,13.96951001923608,6.279929944498676,16.808370985606093,0
6.87,182,24.03480494807372,18.117149940582223,8.853254798644334,23.089681412302063,0
6.86,146,19.672997628507925,14.808509187209212,6.741592971532558,19.16925259839066,0
6.86,186,24.48455241637955,20.3282209614369,9.63109837245176,23.054038865637835,1
6.86,138,18.639617433688315,15.013815115344482,6.459695771346357,17.178247008472354,1
6.86,178,23.28588180363028,18.82764062055434,9.674763921835078,21.54645131136659,1
6.85,188,25.57033885400645,20.432986153536916,9.750991116738131,23.11038199521997,0
6.85,118,15.104083527755582,13.43168735283845,6.873169906750609,14.395932490643316,0
6.85,144,19.302754140504845,16.104986483998054,8.110003212089612,17.038709418092935,0
6.85,126,16.61251969619286,14.97946898800457,8.01162922026921,16.24527421754316,0
6.85,186,24.41563831562721,18.82123494154929,8.516637693996724,23.766562297903057,0
6.85,158,20.50142475325412,17.279093232057736,8.480913320295084,19.509759996584297,0
6.84,164,21.424074484064487,17.902884472145427,8.817207128234978,20.41476848284904,0
6.84,128,17.104083527755584,14.04183747596512,6.291673623928379,16.51541937092753,1
6.83,140,18.802754140504845,14.39157940916389,6.527964255177865,18.157686761301,0
6.82,158,20.595647359318296,16.415517793016548,7.434591913629167,21.468419010331534,1
6.82,168,21.91563831562721,17.565305995530828,7.944967056901322,21.38909020246209,0
6.82,144,18.92407448406449,15.44222993887427,7.101263885744235,17.15040260535593,1
